Datacode,RecType,RecYear,Season,RecDate,Watershed,Block,Plot,Sppnum,Taxa,Cover,Comments
CME01,1,2019,spring,6/1/2019,N1A,C,4,519,Carex austrina,2,
CME01,1,2019,spring,6/1/2019,N1A,C,4,34,Carex meadii,3,
CME01,1,2019,spring,6/1/2019,N1A,C,4,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,C,4,143,Lespedeza violacea,35,
CME01,1,2019,spring,6/1/2019,N1A,C,4,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N1A,C,4,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,C,4,140,Vernonia baldwinii,4,
CME01,1,2019,fall,8/5/2019,N1A,C,4,127,Solidago altissima,40,
CME01,1,2019,fall,8/5/2019,N1A,C,4,120,Ruellia humilis,2,
CME01,1,2019,fall,8/5/2019,N1A,C,4,143,Lespedeza violacea,45,
CME01,1,2019,fall,8/5/2019,N1A,C,4,86,Brickellia eupatorioides,15,
CME01,1,2019,fall,8/5/2019,N1A,C,4,46,Ambrosia psilostachya,7,
CME01,1,2019,fall,8/5/2019,N1A,C,4,165,Cyperus spp.,1,
CME01,1,2019,fall,8/5/2019,N1A,C,4,18,Sorghastrum nutans,40,
CME01,1,2019,fall,8/5/2019,N1A,C,4,3,Schizachyrium scoparium,8,
CME01,1,2019,fall,8/5/2019,N1A,C,4,14,Dichanthelium oligosanthes,2,
CME01,1,2019,fall,8/5/2019,N1A,C,4,4,Bouteloua curtipendula,12,
CME01,1,2019,fall,8/5/2019,N1A,C,4,2,Andropogon gerardii,35,
CME01,1,2019,spring,6/1/2019,N1A,C,5,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N1A,C,5,34,Carex meadii,4,
CME01,1,2019,spring,6/1/2019,N1A,C,5,33,Carex inops,1,
CME01,1,2019,spring,6/1/2019,N1A,C,5,56,Asclepias viridis,5,
CME01,1,2019,spring,6/1/2019,N1A,C,5,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,C,5,143,Lespedeza violacea,45,
CME01,1,2019,spring,6/1/2019,N1A,C,5,122,Mimosa quadrivalvis,2,
CME01,1,2019,spring,6/1/2019,N1A,C,5,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,C,5,140,Vernonia baldwinii,7,
CME01,1,2019,fall,8/5/2019,N1A,C,5,127,Solidago altissima,80,
CME01,1,2019,fall,8/5/2019,N1A,C,5,122,Mimosa quadrivalvis,2,
CME01,1,2019,fall,8/5/2019,N1A,C,5,143,Lespedeza violacea,85,
CME01,1,2019,fall,8/5/2019,N1A,C,5,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,C,5,58,Symphyotrichum ericoides,1,
CME01,1,2019,fall,8/5/2019,N1A,C,5,56,Asclepias viridis,5,
CME01,1,2019,fall,8/5/2019,N1A,C,5,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N1A,C,5,18,Sorghastrum nutans,12,
CME01,1,2019,fall,8/5/2019,N1A,C,5,3,Schizachyrium scoparium,5,
CME01,1,2019,fall,8/5/2019,N1A,C,5,4,Bouteloua curtipendula,3,
CME01,1,2019,fall,8/5/2019,N1A,C,5,2,Andropogon gerardii,90,
CME01,1,2019,spring,6/1/2019,N1A,D,2,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,34,Carex meadii,8,
CME01,1,2019,spring,6/1/2019,N1A,D,2,33,Carex inops,3,
CME01,1,2019,spring,6/1/2019,N1A,D,2,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,107,Dalea multiflora,6,
CME01,1,2019,spring,6/1/2019,N1A,D,2,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,143,Lespedeza violacea,7,
CME01,1,2019,spring,6/1/2019,N1A,D,2,118,Ratibida columnifera,3,
CME01,1,2019,spring,6/1/2019,N1A,D,2,234,Rhus glabra,7,
CME01,1,2019,spring,6/1/2019,N1A,D,2,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N1A,D,2,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,D,2,140,Vernonia baldwinii,17,
CME01,1,2019,fall,8/5/2019,N1A,D,2,120,Ruellia humilis,1,
CME01,1,2019,fall,8/5/2019,N1A,D,2,143,Lespedeza violacea,80,
CME01,1,2019,fall,8/5/2019,N1A,D,2,90,Lespedeza capitata,3,
CME01,1,2019,fall,8/5/2019,N1A,D,2,86,Brickellia eupatorioides,3,
CME01,1,2019,fall,8/5/2019,N1A,D,2,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,2,107,Dalea multiflora,6,
CME01,1,2019,fall,8/5/2019,N1A,D,2,58,Symphyotrichum ericoides,10,
CME01,1,2019,fall,8/5/2019,N1A,D,2,52,Artemisia ludoviciana,3,
CME01,1,2019,fall,8/5/2019,N1A,D,2,46,Ambrosia psilostachya,4,
CME01,1,2019,fall,8/5/2019,N1A,D,2,211,Ambrosia artemisiifolia,14,
CME01,1,2019,fall,8/5/2019,N1A,D,2,18,Sorghastrum nutans,30,
CME01,1,2019,fall,8/5/2019,N1A,D,2,3,Schizachyrium scoparium,8,
CME01,1,2019,fall,8/5/2019,N1A,D,2,15,Panicum virgatum,1,
CME01,1,2019,fall,8/5/2019,N1A,D,2,14,Dichanthelium oligosanthes,2,
CME01,1,2019,fall,8/5/2019,N1A,D,2,4,Bouteloua curtipendula,10,
CME01,1,2019,fall,8/5/2019,N1A,D,2,2,Andropogon gerardii,40,
CME01,1,2019,spring,6/1/2019,N1A,D,1,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,33,Carex inops,3,
CME01,1,2019,spring,6/1/2019,N1A,D,1,55,Asclepias verticillata,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,107,Dalea multiflora,7,
CME01,1,2019,spring,6/1/2019,N1A,D,1,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,84,Hybanthus verticillatus,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,143,Lespedeza violacea,5,
CME01,1,2019,spring,6/1/2019,N1A,D,1,103,Oxalis violacea,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,234,Rhus glabra,7,
CME01,1,2019,spring,6/1/2019,N1A,D,1,139,Verbena stricta,2,
CME01,1,2019,spring,6/1/2019,N1A,D,1,206,Viola nephrophylla,1,
CME01,1,2019,spring,6/1/2019,N1A,D,1,137,Triodanis perfoliata,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,138,Glandularia bipinnatifida,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,140,Vernonia baldwinii,10,
CME01,1,2019,fall,8/5/2019,N1A,D,1,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,103,Oxalis violacea,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,92,Linum sulcatum,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,143,Lespedeza violacea,11,
CME01,1,2019,fall,8/5/2019,N1A,D,1,90,Lespedeza capitata,6,
CME01,1,2019,fall,8/5/2019,N1A,D,1,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,107,Dalea multiflora,8,
CME01,1,2019,fall,8/5/2019,N1A,D,1,106,Dalea candida,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,52,Artemisia ludoviciana,2,
CME01,1,2019,fall,8/5/2019,N1A,D,1,211,Ambrosia artemisiifolia,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,21,Sporobolus compositus,3,
CME01,1,2019,fall,8/5/2019,N1A,D,1,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N1A,D,1,3,Schizachyrium scoparium,4,
CME01,1,2019,fall,8/5/2019,N1A,D,1,15,Panicum virgatum,1,
CME01,1,2019,fall,8/5/2019,N1A,D,1,14,Dichanthelium oligosanthes,3,
CME01,1,2019,fall,8/5/2019,N1A,D,1,4,Bouteloua curtipendula,35,
CME01,1,2019,fall,8/5/2019,N1A,D,1,2,Andropogon gerardii,40,
CME01,1,2019,spring,6/1/2019,N1A,D,4,14,Dichanthelium oligosanthes,4,
CME01,1,2019,spring,6/1/2019,N1A,D,4,519,Carex austrina,14,
CME01,1,2019,spring,6/1/2019,N1A,D,4,33,Carex inops,2,
CME01,1,2019,spring,6/1/2019,N1A,D,4,231,Toxicodendron radicans,4,
CME01,1,2019,spring,6/1/2019,N1A,D,4,106,Dalea candida,3,
CME01,1,2019,spring,6/1/2019,N1A,D,4,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,4,143,Lespedeza violacea,7,
CME01,1,2019,spring,6/1/2019,N1A,D,4,103,Oxalis violacea,2,
CME01,1,2019,spring,6/1/2019,N1A,D,4,194,Physalis heterophylla,4,
CME01,1,2019,spring,6/1/2019,N1A,D,4,234,Rhus glabra,7,
CME01,1,2019,spring,6/1/2019,N1A,D,4,139,Verbena stricta,2,
CME01,1,2019,spring,6/1/2019,N1A,D,4,206,Viola nephrophylla,1,
CME01,1,2019,fall,8/5/2019,N1A,D,4,140,Vernonia baldwinii,12,
CME01,1,2019,fall,8/5/2019,N1A,D,4,127,Solidago altissima,48,
CME01,1,2019,fall,8/5/2019,N1A,D,4,12,Koeleria macrantha,4,
CME01,1,2019,fall,8/5/2019,N1A,D,4,143,Lespedeza violacea,18,
CME01,1,2019,fall,8/5/2019,N1A,D,4,86,Brickellia eupatorioides,4,
CME01,1,2019,fall,8/5/2019,N1A,D,4,58,Symphyotrichum ericoides,7,
CME01,1,2019,fall,8/5/2019,N1A,D,4,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N1A,D,4,18,Sorghastrum nutans,5,
CME01,1,2019,fall,8/5/2019,N1A,D,4,3,Schizachyrium scoparium,3,
CME01,1,2019,fall,8/5/2019,N1A,D,4,15,Panicum virgatum,2,
CME01,1,2019,fall,8/5/2019,N1A,D,4,2,Andropogon gerardii,85,
CME01,1,2019,spring,6/1/2019,N1A,D,3,6,Bouteloua hirsuta,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,14,Dichanthelium oligosanthes,2,
CME01,1,2019,spring,6/1/2019,N1A,D,3,519,Carex austrina,3,
CME01,1,2019,spring,6/1/2019,N1A,D,3,34,Carex meadii,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,33,Carex inops,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,56,Asclepias viridis,10,
CME01,1,2019,spring,6/1/2019,N1A,D,3,71,Conyza canadensis,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,84,Hybanthus verticillatus,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,143,Lespedeza violacea,23,
CME01,1,2019,spring,6/1/2019,N1A,D,3,92,Linum sulcatum,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,D,3,234,Rhus glabra,10,
CME01,1,2019,spring,6/1/2019,N1A,D,3,120,Ruellia humilis,3,
CME01,1,2019,spring,6/1/2019,N1A,D,3,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,D,3,140,Vernonia baldwinii,3,
CME01,1,2019,fall,8/5/2019,N1A,D,3,139,Verbena stricta,3,
CME01,1,2019,fall,8/5/2019,N1A,D,3,130,Solidago rigida,1,
CME01,1,2019,fall,8/5/2019,N1A,D,3,127,Solidago altissima,3,
CME01,1,2019,fall,8/5/2019,N1A,D,3,120,Ruellia humilis,5,
CME01,1,2019,fall,8/5/2019,N1A,D,3,143,Lespedeza violacea,35,
CME01,1,2019,fall,8/5/2019,N1A,D,3,90,Lespedeza capitata,10,
CME01,1,2019,fall,8/5/2019,N1A,D,3,86,Brickellia eupatorioides,3,
CME01,1,2019,fall,8/5/2019,N1A,D,3,71,Conyza canadensis,1,
CME01,1,2019,fall,8/5/2019,N1A,D,3,58,Symphyotrichum ericoides,8,
CME01,1,2019,fall,8/5/2019,N1A,D,3,46,Ambrosia psilostachya,20,
CME01,1,2019,fall,8/5/2019,N1A,D,3,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,3,223,Stenaria nigricans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,3,18,Sorghastrum nutans,4,
CME01,1,2019,fall,8/5/2019,N1A,D,3,3,Schizachyrium scoparium,55,
CME01,1,2019,fall,8/5/2019,N1A,D,3,15,Panicum virgatum,2,
CME01,1,2019,fall,8/5/2019,N1A,D,3,11,Eragrostis spectabilis,8,
CME01,1,2019,fall,8/5/2019,N1A,D,3,14,Dichanthelium oligosanthes,2,
CME01,1,2019,fall,8/5/2019,N1A,D,3,4,Bouteloua curtipendula,20,
CME01,1,2019,fall,8/5/2019,N1A,D,3,2,Andropogon gerardii,25,
CME01,1,2019,spring,6/1/2019,N1A,D,6,6,Bouteloua hirsuta,3,
CME01,1,2019,spring,6/1/2019,N1A,D,6,14,Dichanthelium oligosanthes,2,
CME01,1,2019,spring,6/1/2019,N1A,D,6,32,Carex gravida,2,
CME01,1,2019,spring,6/1/2019,N1A,D,6,34,Carex meadii,4,
CME01,1,2019,spring,6/1/2019,N1A,D,6,33,Carex inops,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,71,Conyza canadensis,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,143,Lespedeza violacea,30,
CME01,1,2019,spring,6/1/2019,N1A,D,6,80,Euphorbia glyptosperma,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,234,Rhus glabra,1,
CME01,1,2019,spring,6/1/2019,N1A,D,6,103,Oxalis violacea,4,
CME01,1,2019,spring,6/1/2019,N1A,D,6,92,Linum sulcatum,1,
CME01,1,2019,fall,8/5/2019,N1A,D,6,92,Linum sulcatum,2,
CME01,1,2019,fall,8/5/2019,N1A,D,6,234,Rhus glabra,3,
CME01,1,2019,fall,8/5/2019,N1A,D,6,120,Ruellia humilis,1,
CME01,1,2019,fall,8/5/2019,N1A,D,6,127,Solidago altissima,9,
CME01,1,2019,fall,8/5/2019,N1A,D,6,130,Solidago rigida,1,
CME01,1,2019,fall,8/5/2019,N1A,D,6,140,Vernonia baldwinii,6,
CME01,1,2019,fall,8/5/2019,N1A,D,6,143,Lespedeza violacea,60,
CME01,1,2019,fall,8/5/2019,N1A,D,6,90,Lespedeza capitata,9,
CME01,1,2019,fall,8/5/2019,N1A,D,6,69,Callirhoe involucrata,1,
CME01,1,2019,fall,8/5/2019,N1A,D,6,59,Symphyotrichum oblongifolium,9,
CME01,1,2019,fall,8/5/2019,N1A,D,6,52,Artemisia ludoviciana,4,
CME01,1,2019,fall,8/5/2019,N1A,D,6,46,Ambrosia psilostachya,10,
CME01,1,2019,fall,8/5/2019,N1A,D,6,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,6,18,Sorghastrum nutans,8,
CME01,1,2019,fall,8/5/2019,N1A,D,6,3,Schizachyrium scoparium,4,
CME01,1,2019,fall,8/5/2019,N1A,D,6,11,Eragrostis spectabilis,3,
CME01,1,2019,fall,8/5/2019,N1A,D,6,14,Dichanthelium oligosanthes,6,
CME01,1,2019,fall,8/5/2019,N1A,D,6,4,Bouteloua curtipendula,15,
CME01,1,2019,fall,8/5/2019,N1A,D,6,2,Andropogon gerardii,50,
CME01,1,2019,spring,6/1/2019,N1A,D,5,6,Bouteloua hirsuta,3,
CME01,1,2019,spring,6/1/2019,N1A,D,5,14,Dichanthelium oligosanthes,2,
CME01,1,2019,spring,6/1/2019,N1A,D,5,519,Carex austrina,5,
CME01,1,2019,spring,6/1/2019,N1A,D,5,31,Carex brevior,2,
CME01,1,2019,spring,6/1/2019,N1A,D,5,33,Carex inops,3,
CME01,1,2019,spring,6/1/2019,N1A,D,5,69,Callirhoe involucrata,3,
CME01,1,2019,spring,6/1/2019,N1A,D,5,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,D,5,143,Lespedeza violacea,2,
CME01,1,2019,spring,6/1/2019,N1A,D,5,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,D,5,140,Vernonia baldwinii,3,
CME01,1,2019,fall,8/5/2019,N1A,D,5,139,Verbena stricta,2,
CME01,1,2019,fall,8/5/2019,N1A,D,5,127,Solidago altissima,70,
CME01,1,2019,fall,8/5/2019,N1A,D,5,90,Lespedeza capitata,7,
CME01,1,2019,fall,8/5/2019,N1A,D,5,86,Brickellia eupatorioides,3,
CME01,1,2019,fall,8/5/2019,N1A,D,5,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,D,5,69,Callirhoe involucrata,1,
CME01,1,2019,fall,8/5/2019,N1A,D,5,59,Symphyotrichum oblongifolium,2,
CME01,1,2019,fall,8/5/2019,N1A,D,5,52,Artemisia ludoviciana,3,
CME01,1,2019,fall,8/5/2019,N1A,D,5,46,Ambrosia psilostachya,2,
CME01,1,2019,fall,8/5/2019,N1A,D,5,34,Carex meadii,1,
CME01,1,2019,fall,8/5/2019,N1A,D,5,18,Sorghastrum nutans,30,
CME01,1,2019,fall,8/5/2019,N1A,D,5,3,Schizachyrium scoparium,20,
CME01,1,2019,fall,8/5/2019,N1A,D,5,4,Bouteloua curtipendula,18,
CME01,1,2019,fall,8/5/2019,N1A,D,5,2,Andropogon gerardii,25,
CME01,1,2019,spring,6/1/2019,N1A,E,6,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,75,Draba reptans,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,47,Ambrosia psilostachya,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,519,Carex austrina,2,
CME01,1,2019,spring,6/1/2019,N1A,E,6,34,Carex meadii,5,
CME01,1,2019,spring,6/1/2019,N1A,E,6,33,Carex inops,2,
CME01,1,2019,spring,6/1/2019,N1A,E,6,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,106,Dalea candida,2,
CME01,1,2019,spring,6/1/2019,N1A,E,6,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,151,Kummerowia stipulacea,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,89,Lepidium densiflorum,3,
CME01,1,2019,spring,6/1/2019,N1A,E,6,143,Lespedeza violacea,6,
CME01,1,2019,spring,6/1/2019,N1A,E,6,92,Linum sulcatum,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,327,Malvastrum angustum,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,99,Oenothera speciosa,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,103,Oxalis violacea,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,234,Rhus glabra,2,
CME01,1,2019,spring,6/1/2019,N1A,E,6,123,Packera plattensis,7,
CME01,1,2019,spring,6/1/2019,N1A,E,6,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,137,Triodanis perfoliata,1,
CME01,1,2019,spring,6/1/2019,N1A,E,6,217,Helianthus annuus,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,2,Andropogon gerardii,45,
CME01,1,2019,fall,8/5/2019,N1A,E,6,4,Bouteloua curtipendula,30,
CME01,1,2019,fall,8/5/2019,N1A,E,6,7,Bouteloua dactyloides,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,3,Schizachyrium scoparium,5,
CME01,1,2019,fall,8/5/2019,N1A,E,6,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N1A,E,6,21,Sporobolus compositus,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,46,Ambrosia psilostachya,4,
CME01,1,2019,fall,8/5/2019,N1A,E,6,300,Euphorbia nutans,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,58,Symphyotrichum ericoides,4,
CME01,1,2019,fall,8/5/2019,N1A,E,6,106,Dalea candida,4,
CME01,1,2019,fall,8/5/2019,N1A,E,6,86,Brickellia eupatorioides,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,151,Kummerowia stipulacea,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,143,Lespedeza violacea,13,
CME01,1,2019,fall,8/5/2019,N1A,E,6,92,Linum sulcatum,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,102,Oxalis stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,103,Oxalis violacea,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,234,Rhus glabra,2,
CME01,1,2019,fall,8/5/2019,N1A,E,6,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,137,Triodanis perfoliata,1,
CME01,1,2019,fall,8/5/2019,N1A,E,6,253,Mirabilis linearis,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,75,Draba reptans,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,519,Carex austrina,5,
CME01,1,2019,spring,6/1/2019,N1A,E,2,34,Carex meadii,12,
CME01,1,2019,spring,6/1/2019,N1A,E,2,40,Amorpha canescens,45,
CME01,1,2019,spring,6/1/2019,N1A,E,2,72,Croton monanthogynus,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,143,Lespedeza violacea,3,
CME01,1,2019,spring,6/1/2019,N1A,E,2,92,Linum sulcatum,2,
CME01,1,2019,spring,6/1/2019,N1A,E,2,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,103,Oxalis violacea,2,
CME01,1,2019,spring,6/1/2019,N1A,E,2,234,Rhus glabra,2,
CME01,1,2019,spring,6/1/2019,N1A,E,2,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,137,Triodanis perfoliata,1,
CME01,1,2019,spring,6/1/2019,N1A,E,2,253,Mirabilis linearis,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,140,Vernonia baldwinii,2,
CME01,1,2019,fall,8/5/2019,N1A,E,2,127,Solidago altissima,70,
CME01,1,2019,fall,8/5/2019,N1A,E,2,234,Rhus glabra,2,
CME01,1,2019,fall,8/5/2019,N1A,E,2,100,Oenothera biennis,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,102,Oxalis stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,92,Linum sulcatum,4,
CME01,1,2019,fall,8/5/2019,N1A,E,2,90,Lespedeza capitata,4,
CME01,1,2019,fall,8/5/2019,N1A,E,2,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,193,Euphorbia dentata,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,106,Dalea candida,1,
CME01,1,2019,fall,8/5/2019,N1A,E,2,58,Symphyotrichum ericoides,2,
CME01,1,2019,fall,8/5/2019,N1A,E,2,46,Ambrosia psilostachya,6,
CME01,1,2019,fall,8/5/2019,N1A,E,2,40,Amorpha canescens,55,
CME01,1,2019,fall,8/5/2019,N1A,E,2,18,Sorghastrum nutans,20,
CME01,1,2019,fall,8/5/2019,N1A,E,2,3,Schizachyrium scoparium,4,
CME01,1,2019,fall,8/5/2019,N1A,E,2,14,Dichanthelium oligosanthes,2,
CME01,1,2019,fall,8/5/2019,N1A,E,2,2,Andropogon gerardii,40,
CME01,1,2019,spring,6/1/2019,N1A,E,3,5,Bouteloua gracilis,3,
CME01,1,2019,spring,6/1/2019,N1A,E,3,7,Bouteloua dactyloides,65,
CME01,1,2019,spring,6/1/2019,N1A,E,3,27,Vulpia octoflora,2,
CME01,1,2019,spring,6/1/2019,N1A,E,3,28,Hordeum pusillum,10,
CME01,1,2019,spring,6/1/2019,N1A,E,3,75,Draba reptans,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,47,Ambrosia psilostachya,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,519,Carex austrina,3,
CME01,1,2019,spring,6/1/2019,N1A,E,3,34,Carex meadii,3,
CME01,1,2019,spring,6/1/2019,N1A,E,3,33,Carex inops,2,
CME01,1,2019,spring,6/1/2019,N1A,E,3,82,Hedeoma hispida,2,
CME01,1,2019,spring,6/1/2019,N1A,E,3,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,151,Kummerowia stipulacea,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,89,Lepidium densiflorum,4,
CME01,1,2019,spring,6/1/2019,N1A,E,3,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,103,Oxalis violacea,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,114,Plantago rhodosperma,3,
CME01,1,2019,spring,6/1/2019,N1A,E,3,120,Ruellia humilis,2,
CME01,1,2019,spring,6/1/2019,N1A,E,3,124,Silene antirrhina,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,137,Triodanis perfoliata,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,338,Plantago patagonica,1,
CME01,1,2019,spring,6/1/2019,N1A,E,3,79,Euphorbia spathulata,1,
CME01,1,2019,fall,8/5/2019,N1A,E,3,130,Solidago rigida,2,
CME01,1,2019,fall,8/5/2019,N1A,E,3,151,Kummerowia stipulacea,4,
CME01,1,2019,fall,8/5/2019,N1A,E,3,77,Erigeron strigosus,8,
CME01,1,2019,fall,8/5/2019,N1A,E,3,58,Symphyotrichum ericoides,9,
CME01,1,2019,fall,8/5/2019,N1A,E,3,80,Euphorbia glyptosperma,3,
CME01,1,2019,fall,8/5/2019,N1A,E,3,46,Ambrosia psilostachya,2,
CME01,1,2019,fall,8/5/2019,N1A,E,3,211,Ambrosia artemisiifolia,10,
CME01,1,2019,fall,8/5/2019,N1A,E,3,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N1A,E,3,3,Schizachyrium scoparium,4,
CME01,1,2019,fall,8/5/2019,N1A,E,3,28,Hordeum pusillum,1,
CME01,1,2019,fall,8/5/2019,N1A,E,3,7,Bouteloua dactyloides,75,
CME01,1,2019,fall,8/5/2019,N1A,E,3,4,Bouteloua curtipendula,4,
CME01,1,2019,fall,8/5/2019,N1A,E,3,2,Andropogon gerardii,15,
CME01,1,2019,spring,6/1/2019,N1A,E,1,5,Bouteloua gracilis,1,
