id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1251392,Sun Feb 22 2015 10:18:41 GMT-0600 (CST),2015-02-22,2015-02-22 16:18:41 UTC,Central Time (US & Canada),65690,bobcat19,"",2015-02-22 17:14:41 UTC,2023-03-09 21:04:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1251392,https://inaturalist-open-data.s3.amazonaws.com/photos/1571285/medium.jpg,,"",,2,0,false,3,"Fred Gannon Rocky Bayou State Recreation Area, Niceville, FL, US",30.496265092,-86.4305453283,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1256571,2014-10-25 14:42:46,2014-10-25,2014-10-25 18:42:46 UTC,Eastern Time (US & Canada),13142,annwf,Ann Walter-Fromson,2015-02-25 00:40:58 UTC,2017-01-18 19:07:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1256571,https://inaturalist-open-data.s3.amazonaws.com/photos/1577457/medium.jpg,,"fall, Carvers Creek SP","",1,0,false,,"Olde Farm, North Carolina, United States",35.208058,-78.978264,,,,,28692,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1262234,2015-02-26 11:00:00,2015-02-26,2015-02-26 16:00:00 UTC,Eastern Time (US & Canada),69687,lscknwrbiota,"",2015-02-28 17:07:32 UTC,2016-11-05 15:57:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1262234,https://inaturalist-open-data.s3.amazonaws.com/photos/1584878/medium.JPG,,"",,1,0,false,,San Felasco Hammock,29.764275,-82.4515833333,,,,,29445,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1270821,Tue Mar 03 2015 15:32:55 GMT-0600 (CST),2015-03-03,2015-03-03 21:32:55 UTC,Central Time (US & Canada),26669,timbir5,Tim Guida,2015-03-04 13:02:20 UTC,2017-09-18 19:31:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1270821,https://inaturalist-open-data.s3.amazonaws.com/photos/1594178/medium.jpg,,,,1,0,false,3,"28989–29199 Boy Scout Rd, Lacombe, LA, US",30.2840466667,-89.91735,,,,,29369,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1272412,Tue Mar 03 2015 15:32:58 GMT-0600 (CST),2015-03-03,2015-03-03 21:32:58 UTC,Central Time (US & Canada),36578,aegolius,Danielle Aube,2015-03-05 12:27:34 UTC,2017-09-18 19:31:25 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1272412,https://inaturalist-open-data.s3.amazonaws.com/photos/1596321/medium.jpg,,,,1,0,false,3,"28989–29199 Boy Scout Rd, Lacombe, LA, US",30.2845283333,-89.9170916667,,,,,29369,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1299964,Tue Mar 17 2015 12:54:12 GMT-0400 (EDT),2015-03-17,2015-03-17 16:54:12 UTC,Eastern Time (US & Canada),13518,milopyne,Milo Pyne,2015-03-18 00:38:05 UTC,2016-11-09 18:44:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1299964,https://inaturalist-open-data.s3.amazonaws.com/photos/1635603/medium.jpg,,,,1,0,false,3,"39870, Newton, GA, US",31.250843,-84.47151,5,,,,29239,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1303319,Tue Mar 17 2015 13:06:19 GMT-0400 (EDT),2015-03-17,2015-03-17 17:06:19 UTC,Eastern Time (US & Canada),13518,milopyne,Milo Pyne,2015-03-19 13:07:23 UTC,2016-11-09 18:44:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1303319,https://inaturalist-open-data.s3.amazonaws.com/photos/1635606/medium.jpg,,"",At the Joseph W. Jones Ecological Research Center. Photo shows Red-cockaded Woodpecker cavity trees.,1,0,false,,"39870, Newton, GA, US",31.2505966667,-84.4720616667,,,,,29239,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1362492,2015-04-02 at 12:02 pm,2015-04-02,2015-04-02 17:02:00 UTC,Central Time (US & Canada),49118,lauramorganclark,Laura Clark,2015-04-03 22:23:06 UTC,2016-08-27 00:12:56 UTC,research,CC-BY,http://www.inaturalist.org/observations/1362492,https://inaturalist-open-data.s3.amazonaws.com/photos/1684973/medium.JPG,,"","",1,0,false,,"Kisatchie Nat’l Forest, Provencal, Louisiana",31.482,-93.074,,,,,29213,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1385598,Sat Apr 11 2015 13:10:14 GMT-0500 (CDT),2015-04-11,2015-04-11 18:10:14 UTC,Central Time (US & Canada),65690,bobcat19,"",2015-04-11 19:21:59 UTC,2021-09-29 18:26:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1385598,https://inaturalist-open-data.s3.amazonaws.com/photos/1711989/medium.jpg,,"",,2,0,false,3,"Eglin Air Force Base, Eglin AFB, FL, US",30.5124220485,-86.6740716343,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1408951,2015-04-18 09:55:11,2015-04-18,2015-04-18 13:55:11 UTC,Eastern Time (US & Canada),69687,lscknwrbiota,"",2015-04-20 16:01:08 UTC,2016-08-27 00:12:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1408951,https://inaturalist-open-data.s3.amazonaws.com/photos/1743363/medium.JPG,,"",,1,0,false,,"Alachua, Florida, United States",29.7435277778,-82.4619611111,,,,,29445,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1414283,Tue Apr 21 2015 12:05:23 GMT-0500 (CDT),2015-04-21,2015-04-21 17:05:23 UTC,Central Time (US & Canada),3518,jwhittle,Jason Whittle,2015-04-22 12:36:02 UTC,2019-06-22 23:34:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/1414283,https://inaturalist-open-data.s3.amazonaws.com/photos/1749945/medium.jpg,,"",,2,0,false,3,"197–799 Brick Plant Rd, Alexander City, AL, US",33.0052861167,-85.8944633333,,,,,,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1446449,Sat May 02 2015 12:29:17 GMT-0500 (CDT),2015-05-02,2015-05-02 17:29:17 UTC,Central Time (US & Canada),81164,jerryd,"",2015-05-02 17:51:37 UTC,2021-09-29 18:25:57 UTC,research,,http://www.inaturalist.org/observations/1446449,http://static.inaturalist.org/photos/1790813/medium.jpg,,"","",1,0,false,3,"Park Road 74, Lumberton, TX, US",30.2520306828,-94.1733982042,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1450849,2015-01-29,2015-01-29,,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2015-05-03 19:42:57 UTC,2021-09-29 18:25:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1450849,https://inaturalist-open-data.s3.amazonaws.com/photos/1797772/medium.JPG,,"","",1,0,false,,Withlacoochee State Forest (Croom Tract),28.597409,-82.262793,333,,,,333,,,false,,,Longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1462923,2015-04-21 11:13:23,2015-04-21,2015-04-21 15:13:23 UTC,Eastern Time (US & Canada),13142,annwf,Ann Walter-Fromson,2015-05-07 18:44:39 UTC,2021-09-29 18:24:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1462923,https://inaturalist-open-data.s3.amazonaws.com/photos/1813938/medium.jpg,,"Sandhills, native pines","Note the Red-cockaded Woodpecker hole on the trunk of the tree, which is coated with sap from holes drilled by the woodpecker. ",1,0,false,,"North Carolina, United States",34.987908,-79.541017,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1462924,2015-04-21 10:59:53,2015-04-21,2015-04-21 14:59:53 UTC,Eastern Time (US & Canada),13142,annwf,Ann Walter-Fromson,2015-05-07 18:46:12 UTC,2017-01-18 19:15:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1462924,https://inaturalist-open-data.s3.amazonaws.com/photos/1813940/medium.jpg,,"Sandhills, native pines",Small tree after recent burn.,1,0,false,,"North Carolina, United States",34.987738,-79.540123,,,,,10000,,,false,,,longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1489226,2015-04-21 07:56:04,2015-04-21,2015-04-21 11:56:04 UTC,Eastern Time (US & Canada),43807,keimwj,Bill Keim,2015-05-15 01:39:38 UTC,2021-09-15 15:11:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/1489226,http://static.inaturalist.org/photos/1845525/medium.jpg,,"","21 Apr 2015.
Francis Marion National Forest--I'on Swamp Rd, Charleston Co, SC.
          ",1,0,false,,"Awendaw, South Carolina, United States",33.019792,-79.694792,62,,,,10000,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1496814,Sat May 16 2015 10:37:07 GMT-0500 (CDT),2015-05-16,2015-05-16 15:37:07 UTC,Central Time (US & Canada),63277,okaloosascience,"",2015-05-16 18:18:51 UTC,2016-11-09 18:45:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/1496814,https://inaturalist-open-data.s3.amazonaws.com/photos/1853970/medium.jpg,,,,1,0,false,3,"Florida, US",30.4887362395,-86.3634233198,5,,,,29343,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1511411,Tue May 19 2015 09:13:59 GMT-0500 (CDT),2015-05-19,2015-05-19 14:13:59 UTC,Central Time (US & Canada),101471,kenwoodelementary,"",2015-05-19 14:14:25 UTC,2016-10-19 19:03:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1511411,https://inaturalist-open-data.s3.amazonaws.com/photos/1872293/medium.jpg,,,,1,0,false,3,"Eagle St NE, Fort Walton Beach, FL, US",30.459623,-86.608332,5,,,,10000,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1594935,Fri Jun 05 2015 16:46:09 GMT-0400 (EDT),2015-06-05,2015-06-05 20:46:09 UTC,Eastern Time (US & Canada),520,johnnybirder,Johnny Wilson,2015-06-05 21:05:08 UTC,2019-03-04 18:27:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1594935,http://static.inaturalist.org/photos/1969062/medium.jpg,,"","",2,0,false,3,"North Carolina, US",34.863371705,-78.4320512183,5,,,,28762,obscured,open,true,,"",longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1619238,2015-04-08,2015-04-08,,Eastern Time (US & Canada),35766,bonnieeamick,"",2015-06-11 13:53:35 UTC,2017-01-18 19:21:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1619238,https://inaturalist-open-data.s3.amazonaws.com/photos/1988294/medium.JPG,,"","",1,0,false,,carver's creek state park nc,35.208453,-78.975273,684,,,,28692,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1648447,Sun Jun 07 2015 16:17:09 GMT-0400 (EDT),2015-06-07,2015-06-07 20:17:09 UTC,Eastern Time (US & Canada),15723,reallifeecology,Jonathan (JC) Carpenter,2015-06-19 19:38:56 UTC,2017-01-18 19:23:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1648447,https://inaturalist-open-data.s3.amazonaws.com/photos/2034802/medium.jpg,,,,1,0,false,3,"North Carolina, US",34.048351,-77.905974,5,,,,28860,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1677237,2015-06-23,2015-06-23,,Central Time (US & Canada),56498,anewman,Andy Newman,2015-06-23 21:56:52 UTC,2021-09-29 18:21:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1677237,https://inaturalist-open-data.s3.amazonaws.com/photos/2039944/medium.JPG,,"","",1,0,false,,Roy E. Larsen Sandyland,30.351213,-94.237483,229,,,,229,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1737075,2012-07-24 07:50:43,2012-07-24,2012-07-24 11:50:43 UTC,Eastern Time (US & Canada),12512,chrisgoforth,Chris Goforth,2015-07-09 02:24:13 UTC,2017-01-18 19:29:35 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1737075,http://static.inaturalist.org/photos/2105920/medium.jpg,,"Green Swamp, North Carolina","",1,0,false,,Green swamp preserve nc,34.109911,-78.259005,2951,,,,28860,,,false,,manual,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1742218,Fri Jul 10 2015 10:39:43 GMT-0700 (PDT),2015-07-10,2015-07-10 17:39:43 UTC,Pacific Time (US & Canada),114982,focus,,2015-07-10 20:04:08 UTC,2022-01-12 01:37:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1742218,https://inaturalist-open-data.s3.amazonaws.com/photos/2112775/medium.jpg,,"",,2,0,false,3,"University of Florida, Gainesville, FL, US",29.634267,-82.367827,80,,,,80,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1827255,Sat Aug 01 2015 10:25:31 GMT-0500 (CDT),2015-08-01,2015-08-01 15:25:31 UTC,Central Time (US & Canada),74385,ksmith,,2015-08-03 04:35:48 UTC,2023-03-09 21:05:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1827255,https://inaturalist-open-data.s3.amazonaws.com/photos/2218996/medium.jpg,,"",Long leaf pine,2,0,false,3,"Park Road 74, Lumberton, TX, US",30.253313,-94.17205,550,,,,550,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1833058,Tue Aug 04 2015 18:53:43 GMT-0400 (EDT),2015-08-04,2015-08-04 22:53:43 UTC,Eastern Time (US & Canada),520,johnnybirder,Johnny Wilson,2015-08-04 23:45:07 UTC,2017-01-18 19:35:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1833058,http://static.inaturalist.org/photos/2225650/medium.jpg,,,,1,0,false,3,"Dam Rd, Boiling Spring Lakes, NC, US",34.025066,-78.066682,5,,,,28860,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1833592,2015-08-04,2015-08-04,,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2015-08-05 03:37:14 UTC,2016-11-09 18:45:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1833592,https://inaturalist-open-data.s3.amazonaws.com/photos/2226406/medium.jpg,,,"",1,0,false,,"Disney Wilderness Preserve, Poinciana, FL",28.157374,-81.470936,15066,,,,29643,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1834829,Wed Aug 05 2015 11:28:07 GMT-0500 (CDT),2015-08-05,2015-08-05 16:28:07 UTC,Central Time (US & Canada),120869,ocsd-augusttraining,,2015-08-05 17:29:20 UTC,2021-09-29 18:19:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1834829,https://inaturalist-open-data.s3.amazonaws.com/photos/2228016/medium.jpg,,"",Could this be long-leaf pine? ,1,0,false,3,"Edge Ave, Valparaiso, FL, US",30.5123716667,-86.5029616667,,,,,,,,false,,"",longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1837717,2010-05-04,2010-05-04,,Eastern Time (US & Canada),520,johnnybirder,Johnny Wilson,2015-08-06 15:49:10 UTC,2017-01-18 19:35:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1837717,http://static.inaturalist.org/photos/2232338/medium.jpg,,"","",1,0,false,,"North Carolina, US",35.199899517,-79.3410659044,869,,,,28720,obscured,,true,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1848924,2015-08-09,2015-08-09,,Eastern Time (US & Canada),35766,bonnieeamick,"",2015-08-10 01:36:01 UTC,2018-12-22 23:29:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1848924,https://inaturalist-open-data.s3.amazonaws.com/photos/2247128/medium.JPG,,"",Just a baby on the other side of the fence. :),2,0,false,,lake rim park,35.028405,-79.044449,193,,,,193,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
1926090,2014-04-03,2014-04-03,,Central Time (US & Canada),93240,thehaplesshiker,"",2015-09-08 01:08:26 UTC,2020-02-05 02:20:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1926090,https://inaturalist-open-data.s3.amazonaws.com/photos/2355459/medium.JPG,,"",One week after prescribed burn.,1,0,false,,Wekiwa Springs State Park FL,28.711388,-81.462682,199,,,,199,,open,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1938103,2015-08-28,2015-08-28,,Central Time (US & Canada),19145,elfaulkner,Erin Faulkner,2015-09-12 02:32:39 UTC,2017-01-18 19:41:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1938103,https://inaturalist-open-data.s3.amazonaws.com/photos/2372205/medium.JPG,,"","",1,0,false,,"Green Swamp Preserve, NC",34.109911,-78.259005,4828,,,,10000,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
1957113,2015-09-04 9:26:54 am GMT-04:00,2015-09-04,2015-09-04 05:26:54 UTC,Abu Dhabi,134011,tanaka,"",2015-09-18 06:45:53 UTC,2017-01-18 19:42:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1957113,https://inaturalist-open-data.s3.amazonaws.com/photos/2398599/medium.jpg,,,"",2,0,false,2,"Durham County, US-NC, US",36.0037375,-78.9414934,37,,,,28577,,,false,gps,gps,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2088470,2015-10-06,2015-10-06,,Central Time (US & Canada),56498,anewman,Andy Newman,2015-10-09 01:56:51 UTC,2019-11-18 06:31:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2088470,https://inaturalist-open-data.s3.amazonaws.com/photos/2498808/medium.JPG,,"","",1,0,false,,Roy E Larsen Sandyland,30.352731,-94.238255,114,,,,114,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
2172392,2015-10-04,2015-10-04,,Central Time (US & Canada),27047,gcwarbler,Chuck Sexton,2015-10-18 03:06:52 UTC,2023-01-11 13:22:06 UTC,research,CC0,http://www.inaturalist.org/observations/2172392,https://inaturalist-open-data.s3.amazonaws.com/photos/2539323/medium.jpg,,plant,"This was a common species at some of the (protected) roadside rest areas along I-10 in the Florida panhandle, this one near Marianna, FL.  The cluster of 3 needles on the ground in the third image is about 12 to 13 in. long.  (I don't think I've ever used a dog bowl for size perspective; it is 9"" in the long dimension.)",1,0,false,,"Marianna, Jackson Co., FL",30.757471,-85.322746,200,,,,10000,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2396924,2015-10-10 15:59:31,2015-10-10,2015-10-10 20:59:31 UTC,Central Time (US & Canada),150425,trees2015,,2015-11-18 20:11:36 UTC,2021-09-29 18:14:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2396924,https://inaturalist-open-data.s3.amazonaws.com/photos/2671150/medium.JPG,,trees,"",1,0,false,,Big Thicket National Preserve,30.4769722222,-94.3387222222,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
2399582,Thu Nov 19 2015 09:43:47 GMT-0600 (CST),2015-11-19,2015-11-19 15:43:47 UTC,Central Time (US & Canada),141739,riversideelementary,"",2015-11-19 15:45:27 UTC,2023-03-09 21:06:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2399582,https://inaturalist-open-data.s3.amazonaws.com/photos/2674632/medium.jpg,,"","",1,0,false,3,"4350–4526 Okaloosa Ln, Crestview, FL, US",30.7359302324,-86.5354789608,5,,,,5,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2401229,2015-11-19 11:30:55 AM CST,2015-11-19,2015-11-19 17:30:55 UTC,Central Time (US & Canada),141739,riversideelementary,"",2015-11-20 03:52:42 UTC,2016-11-09 18:46:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2401229,https://inaturalist-open-data.s3.amazonaws.com/photos/2677413/medium.jpg,,"",Keep,1,0,false,2,"Florida, US",30.736285,-86.535463,,,,,29317,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2407136,2011-10-15,2011-10-15,,Pacific Time (US & Canada),2873,jmaughn,James Maughn,2015-11-22 07:40:55 UTC,2020-04-27 02:27:21 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2407136,https://inaturalist-open-data.s3.amazonaws.com/photos/2686025/medium.jpg,,"","",2,0,false,,"Okefenokee National Wildlife Refuge, Douglas Co. GA",30.811007,-82.171211,1956,,,,1956,,open,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2422720,Fri Nov 20 2015 12:05:52 GMT-0500 (EST),2015-11-20,2015-11-20 17:05:52 UTC,Eastern Time (US & Canada),98607,bobsikeselementary,"",2015-11-25 01:24:42 UTC,2016-11-09 18:47:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2422720,https://inaturalist-open-data.s3.amazonaws.com/photos/2697836/medium.jpg,,,,1,0,false,3,"Adams Dr, Crestview, FL, US",30.7807866667,-86.57827,,,,,29317,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2437170,2015-11-28,2015-11-28,,Eastern Time (US & Canada),105391,jtuttle,"",2015-11-30 00:13:38 UTC,2017-09-18 22:46:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2437170,http://static.inaturalist.org/photos/2717302/medium.JPG,,,"",1,0,false,,Mississippi Sandhill Crane National Wildlife Refuge,30.4509555556,-88.6519083333,,,,,10000,,,false,,,Pinus palustris,Pinus palustris,longleaf pine,Plantae,81901
2447534,2015-11-25,2015-11-25,,Eastern Time (US & Canada),4172,chia,Chia aka Cory Chiappone,2015-12-03 16:31:02 UTC,2022-01-12 02:35:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2447534,https://inaturalist-open-data.s3.amazonaws.com/photos/2732552/medium.JPG,,"","",1,0,false,,"UNF Ne Jacksonville, Florida",30.265234,-81.517702,59,,,,59,,open,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
2589095,Sun Jan 17 2016 11:52:56 GMT-0500 (EST),2016-01-17,2016-01-17 16:52:56 UTC,Eastern Time (US & Canada),3494,damontighe,Damon Tighe,2016-01-17 19:15:00 UTC,2016-06-20 07:09:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2589095,https://inaturalist-open-data.s3.amazonaws.com/photos/2893447/medium.jpg,,,,1,0,false,3,"Alton Rd, Port Charlotte, FL, US",27.01016945,-82.0850528333,,,,,10000,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
