Date,Hour,Minute,Air temperature ,
03/07/2003 17:00:00,17,0,20,
03/07/2003 17:15:00,17,15,19.9,
03/07/2003 17:30:00,17,30,20.4,
03/07/2003 17:45:00,17,45,20.9,
03/07/2003 18:00:00,18,0,20.8,
03/07/2003 18:15:00,18,15,21.6,
03/07/2003 18:30:00,18,30,21.6,
03/07/2003 18:45:00,18,45,21,
03/07/2003 19:00:00,19,0,20.9,
03/07/2003 19:15:00,19,15,20.8,
03/07/2003 19:30:00,19,30,19.3,
03/07/2003 19:45:00,19,45,17.7,
03/07/2003 20:00:00,20,0,16.4,
03/07/2003 20:15:00,20,15,16.5,
03/07/2003 20:30:00,20,30,13.7,
03/07/2003 20:45:00,20,45,13.4,
03/07/2003 21:00:00,21,0,12.6,
03/07/2003 21:15:00,21,15,10.5,
03/07/2003 21:30:00,21,30,10.1,
03/07/2003 21:45:00,21,45,10.3,
03/07/2003 22:00:00,22,0,10.2,
03/07/2003 22:15:00,22,15,10.1,
03/07/2003 22:30:00,22,30,10.4,
03/07/2003 22:45:00,22,45,10,
03/07/2003 23:00:00,23,0,10.6,
03/07/2003 23:15:00,23,15,10.1,
03/07/2003 23:30:00,23,30,11.4,
03/07/2003 23:45:00,23,45,10.4,
03/08/2003 00:00:00,0,0,9.9,
03/08/2003 00:15:00,0,15,9.9,
03/08/2003 00:30:00,0,30,11,
03/08/2003 00:45:00,0,45,11.6,
03/08/2003 01:00:00,1,0,10.8,
03/08/2003 01:15:00,1,15,10.1,
03/08/2003 01:30:00,1,30,10.2,
03/08/2003 01:45:00,1,45,10.5,
03/08/2003 02:00:00,2,0,9.8,
03/08/2003 02:15:00,2,15,11,
03/08/2003 02:30:00,2,30,10.6,
03/08/2003 02:45:00,2,45,10,
03/08/2003 03:00:00,3,0,11.1,
03/08/2003 03:15:00,3,15,10.6,
03/08/2003 03:30:00,3,30,10.8,
03/08/2003 03:45:00,3,45,10.6,
03/08/2003 04:00:00,4,0,10.7,
03/08/2003 04:15:00,4,15,10.6,
03/08/2003 04:30:00,4,30,10.4,
03/08/2003 04:45:00,4,45,10.4,
03/08/2003 05:00:00,5,0,10.7,
03/08/2003 05:15:00,5,15,10.9,
03/08/2003 05:30:00,5,30,11.3,
03/08/2003 05:45:00,5,45,10.7,
03/08/2003 06:00:00,6,0,10.6,
03/08/2003 06:15:00,6,15,11.4,
03/08/2003 06:30:00,6,30,12.9,
03/08/2003 06:45:00,6,45,13.6,
03/08/2003 07:00:00,7,0,15,
03/08/2003 07:15:00,7,15,15.5,
03/08/2003 07:30:00,7,30,17.3,
03/08/2003 07:45:00,7,45,18.1,
03/08/2003 08:00:00,8,0,19.2,
03/08/2003 08:15:00,8,15,20.3,
03/08/2003 08:30:00,8,30,20.3,
03/08/2003 08:45:00,8,45,20.2,
03/08/2003 09:00:00,9,0,20.1,
03/08/2003 09:15:00,9,15,19.8,
03/08/2003 09:30:00,9,30,20.1,
03/08/2003 09:45:00,9,45,19.9,
03/08/2003 10:00:00,10,0,20.4,
03/08/2003 10:15:00,10,15,19.4,
03/08/2003 10:30:00,10,30,19.5,
03/08/2003 10:45:00,10,45,20.2,
03/08/2003 11:00:00,11,0,19.9,
03/08/2003 11:15:00,11,15,19.6,
03/08/2003 11:30:00,11,30,19.3,
03/08/2003 11:45:00,11,45,20,
03/08/2003 12:00:00,12,0,20.2,
03/08/2003 12:15:00,12,15,20.3,
03/08/2003 12:30:00,12,30,20.1,
03/08/2003 12:45:00,12,45,20.3,
03/08/2003 13:00:00,13,0,21.1,
03/08/2003 13:15:00,13,15,22.3,
03/08/2003 13:30:00,13,30,23,
03/08/2003 13:45:00,13,45,23.4,
03/08/2003 14:00:00,14,0,23.7,
03/08/2003 14:15:00,14,15,23.2,
03/08/2003 14:30:00,14,30,23.1,
03/08/2003 14:45:00,14,45,22.8,
03/08/2003 15:00:00,15,0,22.6,
03/08/2003 15:15:00,15,15,22.2,
03/08/2003 15:30:00,15,30,21.6,
03/08/2003 15:45:00,15,45,20.3,
03/08/2003 16:00:00,16,0,20.1,
03/08/2003 16:15:00,16,15,20,
03/08/2003 16:30:00,16,30,20,
03/08/2003 16:45:00,16,45,20,
03/08/2003 17:00:00,17,0,20,
03/08/2003 17:15:00,17,15,19.8,
03/08/2003 17:30:00,17,30,20.1,
03/08/2003 17:45:00,17,45,20,
03/08/2003 18:00:00,18,0,20.9,
03/08/2003 18:15:00,18,15,20.6,
03/08/2003 18:30:00,18,30,21,
03/08/2003 18:45:00,18,45,21.3,
03/08/2003 19:00:00,19,0,20.8,
03/08/2003 19:15:00,19,15,21.1,
03/08/2003 19:30:00,19,30,19.5,
03/08/2003 19:45:00,19,45,18.6,
03/08/2003 20:00:00,20,0,16.7,
03/08/2003 20:15:00,20,15,15.6,
03/08/2003 20:30:00,20,30,13.2,
03/08/2003 20:45:00,20,45,12.4,
03/08/2003 21:00:00,21,0,12.5,
03/08/2003 21:15:00,21,15,10.5,
03/08/2003 21:30:00,21,30,11.7,
03/08/2003 21:45:00,21,45,10.7,
03/08/2003 22:00:00,22,0,10,
03/08/2003 22:15:00,22,15,10.1,
03/08/2003 22:30:00,22,30,11.1,
03/08/2003 22:45:00,22,45,10.3,
03/08/2003 23:00:00,23,0,11.2,
03/08/2003 23:15:00,23,15,11.2,
03/08/2003 23:30:00,23,30,10.6,
03/08/2003 23:45:00,23,45,10.8,
03/09/2003 00:00:00,0,0,11.2,
03/09/2003 00:15:00,0,15,10.7,
03/09/2003 00:30:00,0,30,10.5,
03/09/2003 00:45:00,0,45,10.6,
03/09/2003 01:00:00,1,0,10.5,
03/09/2003 01:15:00,1,15,11,
03/09/2003 01:30:00,1,30,10.8,
03/09/2003 01:45:00,1,45,10.7,
03/09/2003 02:00:00,2,0,10.5,
03/09/2003 02:15:00,2,15,11.2,
03/09/2003 02:30:00,2,30,10.6,
03/09/2003 02:45:00,2,45,11.2,
03/09/2003 03:00:00,3,0,10.6,
03/09/2003 03:15:00,3,15,10.4,
03/09/2003 03:30:00,3,30,10.7,
03/09/2003 03:45:00,3,45,11.2,
03/09/2003 04:00:00,4,0,11,
03/09/2003 04:15:00,4,15,10.5,
03/09/2003 04:30:00,4,30,10.2,
03/09/2003 04:45:00,4,45,11.2,
03/09/2003 05:00:00,5,0,10.5,
03/09/2003 05:15:00,5,15,10.7,
03/09/2003 05:30:00,5,30,11,
03/09/2003 05:45:00,5,45,10.4,
03/09/2003 06:00:00,6,0,10.9,
03/09/2003 06:15:00,6,15,11,
03/09/2003 06:30:00,6,30,12.7,
03/09/2003 06:45:00,6,45,13.3,
03/09/2003 07:00:00,7,0,14.8,
03/09/2003 07:15:00,7,15,15.5,
03/09/2003 07:30:00,7,30,17,
03/09/2003 07:45:00,7,45,17.8,
03/09/2003 08:00:00,8,0,19.3,
03/09/2003 08:15:00,8,15,19.9,
03/09/2003 08:30:00,8,30,20,
03/09/2003 08:45:00,8,45,19.9,
03/09/2003 09:00:00,9,0,20.1,
03/09/2003 09:15:00,9,15,19.9,
03/09/2003 09:30:00,9,30,20.2,
03/09/2003 09:45:00,9,45,19.9,
03/09/2003 10:00:00,10,0,20.1,
03/09/2003 10:15:00,10,15,20,
03/09/2003 10:30:00,10,30,19.4,
03/09/2003 10:45:00,10,45,19.6,
03/09/2003 11:00:00,11,0,20.6,
03/09/2003 11:15:00,11,15,20.2,
03/09/2003 11:30:00,11,30,20.1,
03/09/2003 11:45:00,11,45,20.1,
03/09/2003 12:00:00,12,0,20,
03/09/2003 12:15:00,12,15,20.1,
03/09/2003 12:30:00,12,30,20.3,
03/09/2003 12:45:00,12,45,21.2,
03/09/2003 13:00:00,13,0,21.3,
03/09/2003 13:15:00,13,15,19.8,
03/09/2003 13:30:00,13,30,19.9,
03/09/2003 13:45:00,13,45,20.1,
03/09/2003 14:00:00,14,0,19.9,
03/09/2003 14:15:00,14,15,19.4,
03/09/2003 14:30:00,14,30,19.7,
03/09/2003 14:45:00,14,45,20.1,
03/09/2003 15:00:00,15,0,20,
03/09/2003 15:15:00,15,15,19.9,
03/09/2003 15:30:00,15,30,20.2,
03/09/2003 15:45:00,15,45,19.9,
03/09/2003 16:00:00,16,0,20,
03/09/2003 16:15:00,16,15,20,
03/09/2003 16:30:00,16,30,19.6,
03/09/2003 16:45:00,16,45,19.4,
03/09/2003 17:00:00,17,0,20.5,
03/09/2003 17:15:00,17,15,20.6,
03/09/2003 17:30:00,17,30,21.6,
03/09/2003 17:45:00,17,45,20.7,
03/09/2003 18:00:00,18,0,21.3,
03/09/2003 18:15:00,18,15,20.7,
03/09/2003 18:30:00,18,30,21.5,
03/09/2003 18:45:00,18,45,21.1,
03/09/2003 19:00:00,19,0,21.3,
03/09/2003 19:15:00,19,15,20.5,
03/09/2003 19:30:00,19,30,19.8,
03/09/2003 19:45:00,19,45,17.7,
03/09/2003 20:00:00,20,0,16.2,
03/09/2003 20:15:00,20,15,15.6,
03/09/2003 20:30:00,20,30,13.2,
03/09/2003 20:45:00,20,45,13.2,
03/09/2003 21:00:00,21,0,11.2,
03/09/2003 21:15:00,21,15,9.9,
03/09/2003 21:30:00,21,30,10,
03/09/2003 21:45:00,21,45,10.2,
03/09/2003 22:00:00,22,0,9.9,
03/09/2003 22:15:00,22,15,9.8,
03/09/2003 22:30:00,22,30,10,
03/09/2003 22:45:00,22,45,11,
03/09/2003 23:00:00,23,0,10.8,
03/09/2003 23:15:00,23,15,10.7,
03/09/2003 23:30:00,23,30,10.5,
03/09/2003 23:45:00,23,45,10.4,
03/10/2003 00:00:00,0,0,10.4,
03/10/2003 00:15:00,0,15,10.2,
03/10/2003 00:30:00,0,30,11.2,
03/10/2003 00:45:00,0,45,10.2,
03/10/2003 01:00:00,1,0,10.5,
03/10/2003 01:15:00,1,15,11,
03/10/2003 01:30:00,1,30,10.6,
03/10/2003 01:45:00,1,45,10.9,
03/10/2003 02:00:00,2,0,9.9,
03/10/2003 02:15:00,2,15,10.7,
03/10/2003 02:30:00,2,30,10.9,
03/10/2003 02:45:00,2,45,10.5,
03/10/2003 03:00:00,3,0,10.9,
03/10/2003 03:15:00,3,15,10.4,
03/10/2003 03:30:00,3,30,11.1,
03/10/2003 03:45:00,3,45,10.7,
03/10/2003 04:00:00,4,0,10.5,
03/10/2003 04:15:00,4,15,10.5,
03/10/2003 04:30:00,4,30,10.6,
03/10/2003 04:45:00,4,45,11,
03/10/2003 05:00:00,5,0,11,
03/10/2003 05:15:00,5,15,10.8,
03/10/2003 05:30:00,5,30,10.8,
03/10/2003 05:45:00,5,45,10.4,
03/10/2003 06:00:00,6,0,11.1,
03/10/2003 06:15:00,6,15,11.1,
03/10/2003 06:30:00,6,30,13.1,
03/10/2003 06:45:00,6,45,13.7,
03/10/2003 07:00:00,7,0,15.5,
03/10/2003 07:15:00,7,15,15.8,
03/10/2003 07:30:00,7,30,17.2,
03/10/2003 07:45:00,7,45,18,
03/10/2003 08:00:00,8,0,19.4,
03/10/2003 08:15:00,8,15,19.8,
03/10/2003 08:30:00,8,30,20.3,
03/10/2003 08:45:00,8,45,19.7,
03/10/2003 09:00:00,9,0,20.2,
03/10/2003 09:15:00,9,15,20.3,
03/10/2003 09:30:00,9,30,20.3,
03/10/2003 09:45:00,9,45,19.6,
03/10/2003 10:00:00,10,0,19.5,
03/10/2003 10:15:00,10,15,19.2,
03/10/2003 10:30:00,10,30,19.4,
03/10/2003 10:45:00,10,45,19.6,
03/10/2003 11:00:00,11,0,20.1,
03/10/2003 11:15:00,11,15,19.9,
03/10/2003 11:30:00,11,30,20.1,
03/10/2003 11:45:00,11,45,20.3,
03/10/2003 12:00:00,12,0,21.3,
03/10/2003 12:15:00,12,15,21.9,
03/10/2003 12:30:00,12,30,23.3,
03/10/2003 12:45:00,12,45,24.4,
03/10/2003 13:00:00,13,0,24.9,
03/10/2003 13:15:00,13,15,25.3,
03/10/2003 13:30:00,13,30,25.2,
03/10/2003 13:45:00,13,45,24.8,
03/10/2003 14:00:00,14,0,24.7,
03/10/2003 14:15:00,14,15,24.9,
03/10/2003 14:30:00,14,30,24.7,
03/10/2003 14:45:00,14,45,24.3,
03/10/2003 15:00:00,15,0,24.4,
03/10/2003 15:15:00,15,15,24.1,
03/10/2003 15:30:00,15,30,24.1,
03/10/2003 15:45:00,15,45,23.7,
03/10/2003 16:00:00,16,0,23.2,
03/10/2003 16:15:00,16,15,23.1,
03/10/2003 16:30:00,16,30,23,
03/10/2003 16:45:00,16,45,22.8,
03/10/2003 17:00:00,17,0,22.4,
03/10/2003 17:15:00,17,15,21.6,
03/10/2003 17:30:00,17,30,21.5,
03/10/2003 17:45:00,17,45,20.9,
03/10/2003 18:00:00,18,0,19.6,
03/10/2003 18:15:00,18,15,19.5,
03/10/2003 18:30:00,18,30,20,
03/10/2003 18:45:00,18,45,21.2,
03/10/2003 19:00:00,19,0,21.1,
03/10/2003 19:15:00,19,15,21.4,
03/10/2003 19:30:00,19,30,18.7,
03/10/2003 19:45:00,19,45,19.5,
03/10/2003 20:00:00,20,0,16.7,
03/10/2003 20:15:00,20,15,15.6,
03/10/2003 20:30:00,20,30,14.7,
03/10/2003 20:45:00,20,45,13,
03/10/2003 21:00:00,21,0,11.8,
03/10/2003 21:15:00,21,15,11.1,
03/10/2003 21:30:00,21,30,10.7,
03/10/2003 21:45:00,21,45,10.5,
03/10/2003 22:00:00,22,0,10.4,
03/10/2003 22:15:00,22,15,10,
03/10/2003 22:30:00,22,30,10.1,
03/10/2003 22:45:00,22,45,10,
03/10/2003 23:00:00,23,0,10,
03/10/2003 23:15:00,23,15,9.9,
03/10/2003 23:30:00,23,30,10.2,
03/10/2003 23:45:00,23,45,9.9,
03/11/2003 00:00:00,0,0,10,
03/11/2003 00:15:00,0,15,10,
03/11/2003 00:30:00,0,30,9.9,
03/11/2003 00:45:00,0,45,10,
03/11/2003 01:00:00,1,0,10.5,
03/11/2003 01:15:00,1,15,11,
03/11/2003 01:30:00,1,30,11.2,
03/11/2003 01:45:00,1,45,10.9,
03/11/2003 02:00:00,2,0,9.7,
03/11/2003 02:15:00,2,15,10.1,
03/11/2003 02:30:00,2,30,10.1,
03/11/2003 02:45:00,2,45,10,
03/11/2003 03:00:00,3,0,11,
03/11/2003 03:15:00,3,15,9.8,
03/11/2003 03:30:00,3,30,10,
03/11/2003 03:45:00,3,45,10.1,
03/11/2003 04:00:00,4,0,11.5,
03/11/2003 04:15:00,4,15,10.2,
03/11/2003 04:30:00,4,30,10.6,
03/11/2003 04:45:00,4,45,10,
03/11/2003 05:00:00,5,0,10,
03/11/2003 05:15:00,5,15,10.5,
03/11/2003 05:30:00,5,30,10,
03/11/2003 05:45:00,5,45,10.2,
03/11/2003 06:00:00,6,0,11.7,
03/11/2003 06:15:00,6,15,10.7,
03/11/2003 06:30:00,6,30,13,
03/11/2003 06:45:00,6,45,14.5,
03/11/2003 07:00:00,7,0,15.5,
03/11/2003 07:15:00,7,15,16.1,
03/11/2003 07:30:00,7,30,18.2,
03/11/2003 07:45:00,7,45,19.6,
03/11/2003 08:00:00,8,0,20.3,
03/11/2003 08:15:00,8,15,21.4,
03/11/2003 08:30:00,8,30,21.1,
03/11/2003 08:45:00,8,45,21.3,
03/11/2003 09:00:00,9,0,20.9,
03/11/2003 09:15:00,9,15,21.1,
03/11/2003 09:30:00,9,30,20.1,
03/11/2003 09:45:00,9,45,20.3,
03/11/2003 10:00:00,10,0,19.6,
03/11/2003 10:15:00,10,15,19.6,
03/11/2003 10:30:00,10,30,19.7,
03/11/2003 10:45:00,10,45,19.8,
03/11/2003 11:00:00,11,0,19.4,
03/11/2003 11:15:00,11,15,19.9,
03/11/2003 11:30:00,11,30,19.6,
03/11/2003 11:45:00,11,45,19.4,
03/11/2003 12:00:00,12,0,19.7,
03/11/2003 12:15:00,12,15,20.1,
03/11/2003 12:30:00,12,30,20.4,
03/11/2003 12:45:00,12,45,20.3,
03/11/2003 13:00:00,13,0,20.9,
03/11/2003 13:15:00,13,15,20,
03/11/2003 13:30:00,13,30,20.1,
03/11/2003 13:45:00,13,45,20.3,
03/11/2003 14:00:00,14,0,20,
03/11/2003 14:15:00,14,15,20.9,
03/11/2003 14:30:00,14,30,20.3,
03/11/2003 14:45:00,14,45,20.4,
03/11/2003 15:00:00,15,0,20.9,
03/11/2003 15:15:00,15,15,20,
03/11/2003 15:30:00,15,30,20.6,
03/11/2003 15:45:00,15,45,19.9,
03/11/2003 16:00:00,16,0,20.1,
03/11/2003 16:15:00,16,15,20.3,
03/11/2003 16:30:00,16,30,20.7,
03/11/2003 16:45:00,16,45,20.2,
03/11/2003 17:00:00,17,0,21.1,
03/11/2003 17:15:00,17,15,20.3,
03/11/2003 17:30:00,17,30,20.9,
03/11/2003 17:45:00,17,45,21.5,
03/11/2003 18:00:00,18,0,20.8,
03/11/2003 18:15:00,18,15,20.9,
03/11/2003 18:30:00,18,30,20.8,
03/11/2003 18:45:00,18,45,20.5,
03/11/2003 19:00:00,19,0,21.1,
03/11/2003 19:15:00,19,15,20.3,
03/11/2003 19:30:00,19,30,19.6,
03/11/2003 19:45:00,19,45,17.2,
03/11/2003 20:00:00,20,0,17.6,
03/11/2003 20:15:00,20,15,15,
03/11/2003 20:30:00,20,30,13.2,
03/11/2003 20:45:00,20,45,12.8,
03/11/2003 21:00:00,21,0,11.6,
03/11/2003 21:15:00,21,15,10.6,
03/11/2003 21:30:00,21,30,10,
03/11/2003 21:45:00,21,45,10,
03/11/2003 22:00:00,22,0,10.1,
03/11/2003 22:15:00,22,15,10,
03/11/2003 22:30:00,22,30,10.1,
03/11/2003 22:45:00,22,45,10,
03/11/2003 23:00:00,23,0,10.7,
03/11/2003 23:15:00,23,15,10.3,
03/11/2003 23:30:00,23,30,10.3,
03/11/2003 23:45:00,23,45,10.2,
03/12/2003 00:00:00,0,0,11.8,
03/12/2003 00:15:00,0,15,10.2,
03/12/2003 00:30:00,0,30,11.1,
03/12/2003 00:45:00,0,45,10.3,
03/12/2003 01:00:00,1,0,10.2,
03/12/2003 01:15:00,1,15,10.2,
03/12/2003 01:30:00,1,30,10.5,
03/12/2003 01:45:00,1,45,10.5,
03/12/2003 02:00:00,2,0,10.3,
03/12/2003 02:15:00,2,15,10.1,
03/12/2003 02:30:00,2,30,10.6,
03/12/2003 02:45:00,2,45,10.8,
03/12/2003 03:00:00,3,0,10.8,
03/12/2003 03:15:00,3,15,10.4,
03/12/2003 03:30:00,3,30,10.8,
03/12/2003 03:45:00,3,45,10.2,
03/12/2003 04:00:00,4,0,10.4,
03/12/2003 04:15:00,4,15,10.3,
03/12/2003 04:30:00,4,30,11,
03/12/2003 04:45:00,4,45,10.8,
03/12/2003 05:00:00,5,0,10.3,
03/12/2003 05:15:00,5,15,10.6,
03/12/2003 05:30:00,5,30,11.3,
03/12/2003 05:45:00,5,45,11.2,
03/12/2003 06:00:00,6,0,11,
03/12/2003 06:15:00,6,15,11.6,
03/12/2003 06:30:00,6,30,12.6,
03/12/2003 06:45:00,6,45,13.7,
03/12/2003 07:00:00,7,0,14.8,
03/12/2003 07:15:00,7,15,16.5,
03/12/2003 07:30:00,7,30,17.7,
03/12/2003 07:45:00,7,45,18.8,
03/12/2003 08:00:00,8,0,19.5,
03/12/2003 08:15:00,8,15,20.4,
03/12/2003 08:30:00,8,30,20.4,
03/12/2003 08:45:00,8,45,20.2,
03/12/2003 09:00:00,9,0,20.6,
03/12/2003 09:15:00,9,15,19.9,
03/12/2003 09:30:00,9,30,20,
03/12/2003 09:45:00,9,45,19.7,
03/12/2003 10:00:00,10,0,20.2,
03/12/2003 10:15:00,10,15,19.8,
03/12/2003 10:30:00,10,30,20.3,
03/12/2003 10:45:00,10,45,20.1,
03/12/2003 11:00:00,11,0,20.7,
03/12/2003 11:15:00,11,15,21.9,
03/12/2003 11:30:00,11,30,22.9,
03/12/2003 11:45:00,11,45,23.5,
03/12/2003 12:00:00,12,0,23.5,
03/12/2003 12:15:00,12,15,25,
03/12/2003 12:30:00,12,30,24.9,
03/12/2003 12:45:00,12,45,25.2,
03/12/2003 13:00:00,13,0,22.6,
03/12/2003 13:15:00,13,15,22.9,
03/12/2003 13:30:00,13,30,27.4,
03/12/2003 13:45:00,13,45,25.1,
03/12/2003 14:00:00,14,0,22.7,
03/12/2003 14:15:00,14,15,21.6,
03/12/2003 14:30:00,14,30,22.4,
03/12/2003 14:45:00,14,45,22.3,
03/12/2003 15:00:00,15,0,22.3,
03/12/2003 15:15:00,15,15,22.1,
03/12/2003 15:30:00,15,30,22.6,
03/12/2003 15:45:00,15,45,21.3,
03/12/2003 16:00:00,16,0,20.7,
03/12/2003 16:15:00,16,15,21.9,
03/12/2003 16:30:00,16,30,22.5,
03/12/2003 16:45:00,16,45,22.6,
03/12/2003 17:00:00,17,0,21.6,
03/12/2003 17:15:00,17,15,22.2,
03/12/2003 17:30:00,17,30,22.1,
03/12/2003 17:45:00,17,45,21.3,
03/12/2003 18:00:00,18,0,19.7,
03/12/2003 18:15:00,18,15,19.5,
03/12/2003 18:30:00,18,30,19.9,
03/12/2003 18:45:00,18,45,19.9,
03/12/2003 19:00:00,19,0,20.1,
03/12/2003 19:15:00,19,15,20.4,
03/12/2003 19:30:00,19,30,19.6,
03/12/2003 19:45:00,19,45,18.4,
03/12/2003 20:00:00,20,0,16.2,
03/12/2003 20:15:00,20,15,16.1,
03/12/2003 20:30:00,20,30,13.5,
03/12/2003 20:45:00,20,45,13.3,
03/12/2003 21:00:00,21,0,12.1,
03/12/2003 21:15:00,21,15,10.6,
03/12/2003 21:30:00,21,30,9.9,
03/12/2003 21:45:00,21,45,10.1,
03/12/2003 22:00:00,22,0,11.6,
03/12/2003 22:15:00,22,15,10.6,
03/12/2003 22:30:00,22,30,10.6,
03/12/2003 22:45:00,22,45,10.6,
03/12/2003 23:00:00,23,0,10.4,
03/12/2003 23:15:00,23,15,11.4,
03/12/2003 23:30:00,23,30,10.4,
03/12/2003 23:45:00,23,45,10.3,
03/13/2003 00:00:00,0,0,10.5,
03/13/2003 00:15:00,0,15,10.4,
03/13/2003 00:30:00,0,30,10.3,
03/13/2003 00:45:00,0,45,11.4,
03/13/2003 01:00:00,1,0,10.8,
03/13/2003 01:15:00,1,15,10.8,
03/13/2003 01:30:00,1,30,11.1,
03/13/2003 01:45:00,1,45,10.7,
03/13/2003 02:00:00,2,0,11.1,
03/13/2003 02:15:00,2,15,10.6,
03/13/2003 02:30:00,2,30,11.3,
03/13/2003 02:45:00,2,45,11.1,
03/13/2003 03:00:00,3,0,10.9,
03/13/2003 03:15:00,3,15,11,
03/13/2003 03:30:00,3,30,10.7,
03/13/2003 03:45:00,3,45,10.5,
03/13/2003 04:00:00,4,0,10.6,
03/13/2003 04:15:00,4,15,10.8,
03/13/2003 04:30:00,4,30,11,
03/13/2003 04:45:00,4,45,11.3,
03/13/2003 05:00:00,5,0,11,
03/13/2003 05:15:00,5,15,11.4,
03/13/2003 05:30:00,5,30,10.8,
03/13/2003 05:45:00,5,45,10.7,
03/13/2003 06:00:00,6,0,10.7,
03/13/2003 06:15:00,6,15,11.2,
03/13/2003 06:30:00,6,30,13,
03/13/2003 06:45:00,6,45,13.9,
03/13/2003 07:00:00,7,0,15.4,
03/13/2003 07:15:00,7,15,16,
03/13/2003 07:30:00,7,30,17.4,
03/13/2003 07:45:00,7,45,18.1,
03/13/2003 08:00:00,8,0,19.5,
03/13/2003 08:15:00,8,15,20.2,
03/13/2003 08:30:00,8,30,20.3,
03/13/2003 08:45:00,8,45,20.3,
03/13/2003 09:00:00,9,0,20.4,
03/13/2003 09:15:00,9,15,20,
03/13/2003 09:30:00,9,30,20,
03/13/2003 09:45:00,9,45,20.4,
03/13/2003 10:00:00,10,0,20,
03/13/2003 10:15:00,10,15,20,
03/13/2003 10:30:00,10,30,19.6,
03/13/2003 10:45:00,10,45,19.9,
03/13/2003 11:00:00,11,0,20,
03/13/2003 11:15:00,11,15,20.4,
03/13/2003 11:30:00,11,30,21.1,
03/13/2003 11:45:00,11,45,21.7,
03/13/2003 12:00:00,12,0,23.3,
03/13/2003 12:15:00,12,15,24,
03/13/2003 12:30:00,12,30,23.8,
03/13/2003 12:45:00,12,45,24.6,
03/13/2003 13:00:00,13,0,26.2,
03/13/2003 13:15:00,13,15,26.7,
03/13/2003 13:30:00,13,30,25.7,
03/13/2003 13:45:00,13,45,24.8,
03/13/2003 14:00:00,14,0,24.3,
03/13/2003 14:15:00,14,15,23.7,
03/13/2003 14:30:00,14,30,23.6,
03/13/2003 14:45:00,14,45,23.9,
03/13/2003 15:00:00,15,0,24.1,
03/13/2003 15:15:00,15,15,23.3,
03/13/2003 15:30:00,15,30,22.5,
03/13/2003 15:45:00,15,45,21.7,
03/13/2003 16:00:00,16,0,21.1,
03/13/2003 16:15:00,16,15,20.1,
03/13/2003 16:30:00,16,30,19.8,
03/13/2003 16:45:00,16,45,19.3,
03/13/2003 17:00:00,17,0,18.8,
03/13/2003 17:15:00,17,15,19.4,
03/13/2003 17:30:00,17,30,19.8,
03/13/2003 17:45:00,17,45,20.1,
03/13/2003 18:00:00,18,0,21.1,
03/13/2003 18:15:00,18,15,20.4,
03/13/2003 18:30:00,18,30,20.7,
03/13/2003 18:45:00,18,45,20.7,
03/13/2003 19:00:00,19,0,20.5,
03/13/2003 19:15:00,19,15,21.3,
03/13/2003 19:30:00,19,30,18.7,
03/13/2003 19:45:00,19,45,18.2,
03/13/2003 20:00:00,20,0,16.3,
03/13/2003 20:15:00,20,15,15,
03/13/2003 20:30:00,20,30,13.8,
03/13/2003 20:45:00,20,45,12.7,
03/13/2003 21:00:00,21,0,12,
03/13/2003 21:15:00,21,15,11.6,
03/13/2003 21:30:00,21,30,11.3,
03/13/2003 21:45:00,21,45,11.2,
03/13/2003 22:00:00,22,0,11.2,
03/13/2003 22:15:00,22,15,10.9,
03/13/2003 22:30:00,22,30,10.3,
03/13/2003 22:45:00,22,45,10,
03/13/2003 23:00:00,23,0,9.7,
03/13/2003 23:15:00,23,15,9.9,
03/13/2003 23:30:00,23,30,9.8,
03/13/2003 23:45:00,23,45,9.7,
03/14/2003 00:00:00,0,0,9.9,
03/14/2003 00:15:00,0,15,9.9,
03/14/2003 00:30:00,0,30,10.4,
03/14/2003 00:45:00,0,45,10.1,
03/14/2003 01:00:00,1,0,9.8,
03/14/2003 01:15:00,1,15,10,
03/14/2003 01:30:00,1,30,10.1,
03/14/2003 01:45:00,1,45,10.2,
03/14/2003 02:00:00,2,0,9.9,
03/14/2003 02:15:00,2,15,10.1,
03/14/2003 02:30:00,2,30,10,
03/14/2003 02:45:00,2,45,10,
03/14/2003 03:00:00,3,0,10,
03/14/2003 03:15:00,3,15,10.1,
03/14/2003 03:30:00,3,30,10.7,
03/14/2003 03:45:00,3,45,10.2,
03/14/2003 04:00:00,4,0,10,
03/14/2003 04:15:00,4,15,10.1,
03/14/2003 04:30:00,4,30,10,
03/14/2003 04:45:00,4,45,9.9,
03/14/2003 05:00:00,5,0,10.1,
03/14/2003 05:15:00,5,15,10.1,
03/14/2003 05:30:00,5,30,10.1,
03/14/2003 05:45:00,5,45,9.9,
03/14/2003 06:00:00,6,0,10,
03/14/2003 06:15:00,6,15,11,
03/14/2003 06:30:00,6,30,11.7,
03/14/2003 06:45:00,6,45,14.4,
03/14/2003 07:00:00,7,0,15.4,
03/14/2003 07:15:00,7,15,16.5,
03/14/2003 07:30:00,7,30,17.6,
03/14/2003 07:45:00,7,45,19.1,
03/14/2003 08:00:00,8,0,20.8,
03/14/2003 08:15:00,8,15,21.4,
03/14/2003 08:30:00,8,30,21.1,
03/14/2003 08:45:00,8,45,21.1,
03/14/2003 09:00:00,9,0,20.2,
03/14/2003 09:15:00,9,15,21.4,
03/14/2003 09:30:00,9,30,20.4,
