row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_POS Peak area,LT-C4-1B.mzML crop_filtered_POS Peak area,LT-C4-1C.mzML crop_filtered_POS Peak area,LT-C4-2A.mzML crop_filtered_POS Peak area,LT-C4-2B.mzML crop_filtered_POS Peak area,LT-C4-2C.mzML crop_filtered_POS Peak area,LT-C4-3A.mzML crop_filtered_POS Peak area,LT-C4-3B.mzML crop_filtered_POS Peak area,LT-C4-3C.mzML crop_filtered_POS Peak area,LT-C4-4A.mzML crop_filtered_POS Peak area,LT-C4-4B.mzML crop_filtered_POS Peak area,LT-C4-4C.mzML crop_filtered_POS Peak area,LT-C4-5A.mzML crop_filtered_POS Peak area,LT-C4-5B.mzML crop_filtered_POS Peak area,LT-C4-5C.mzML crop_filtered_POS Peak area,LT-C4-6A.mzML crop_filtered_POS Peak area,LT-C4-6B.mzML crop_filtered_POS Peak area,LT-C4-6C.mzML crop_filtered_POS Peak area,LT-C4-7A.mzML crop_filtered_POS Peak area,LT-C4-7B.mzML crop_filtered_POS Peak area,LT-C4-7C.mzML crop_filtered_POS Peak area,PROCBLANKA.mzML crop_filtered_POS Peak area,PROCBLANKB.mzML crop_filtered_POS Peak area,PROCBLANKC.mzML crop_filtered_POS Peak area,zBLK02.mzML crop_filtered_POS Peak area,zBLK03.mzML crop_filtered_POS Peak area,zBLK04.mzML crop_filtered_POS Peak area,zBLK05.mzML crop_filtered_POS Peak area,zBLK06.mzML crop_filtered_POS Peak area,zBLK07.mzML crop_filtered_POS Peak area,
66,182.9853978474935,0.6185673266666665,1.2215587031713004E8,1.2517334035824509E8,1.1007035914293496E8,1.4264702551897994E8,1.2210361426685792E8,7.866388915489379E7,1.3097753429303882E8,1.529112717400026E8,1.7176720601606473E8,1.342859855133792E8,1.1769990086353122E8,1.388873228644431E8,9.494316932185921E7,1.3172777997700423E8,7.728521587967113E7,1.4393669042400753E8,1.3803622082386324E8,1.2271954665452673E8,1.3855888498674121E8,1.4381383150099376E8,1.4294113183574867E8,1.6531073933383408E8,1.8363717566979915E8,1.36288490512859E8,1.2943688572394575E8,9.589641150600156E7,9.40996477433358E7,1.3176600715238495E8,9.11990717218966E7,1.3178741300960548E8,
67,365.1941155327691,4.851020366666667,4.415636076395032E7,3.813541964058866E7,3.169691687511498E7,0,0,0,2111021.46588637,1911748.0812493456,2147833.899010625,0,0,0,0,0,0,0,0,0,1326497.5464645468,1214119.3254035157,1426121.377867284,0,0,0,0,0,0,0,0,0,
68,330.2640652126736,6.345506933333332,3.747566708643866E7,2.8838115574387703E7,2.7117730485502407E7,1843380.8231653622,2197697.386391531,1865501.7460547748,1.1771944897073548E7,9154991.735351669,1.0274628523202658E7,0,0,0,1252976.7536810238,1700336.369929301,0,1950093.7381276393,0,1403911.1061381924,745092.6930287365,2731004.593083894,2969509.705732373,0,0,1201190.108727025,1386057.404060827,0,0,0,0,0,
69,172.977281443278,0.6321643570000001,1.7230354973248935E8,1.583609192769406E8,1.6243471669265002E8,1.7717256495349628E8,1.7904258047655103E8,1.736606828657493E8,1.901897640137511E8,1.7818570701515913E8,1.8111776662260786E8,1.8936530640306345E8,1.9748037102980742E8,1.771096825365769E8,1.809686494599154E8,1.7663459019702667E8,1.915569491695846E8,1.7919721328028095E8,1.756548033160957E8,1.6249430147141248E8,1.733581526979183E8,1.6163934275129956E8,1.6819564081898263E8,1.5869891420095614E8,1.5890025288498026E8,1.524942420939039E8,1.2734073237265006E8,1.3433068166289693E8,1.4518763420068058E8,1.4951053478785232E8,1.4640299310231394E8,1.6819033419980884E8,
70,309.24271816677515,7.4717707777777775,7.007008979062426E7,6.5127071862586714E7,5.419118266911823E7,1321216.3464546131,1262710.2596257685,996195.3998995697,1474330.5429857753,1579839.1563470098,1090407.5307733323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,279.19573364257815,5.623649693333333,3.874537514146907E7,3.412077501054945E7,3.0433142962020777E7,2098671.462541638,2224101.9084553095,1345607.639117061,1.514605019680343E7,1.6044357025788251E7,1.862032788055944E7,1245735.0244300957,1231379.9827060637,1162454.3332268985,0,0,0,0,0,0,1526182.3260156035,1323658.9681259189,1669340.3256036623,0,0,0,0,0,0,0,0,0,
72,213.14875920613608,5.513626166666666,3.604265000109354E7,3.0459164230281163E7,3.0066180423110828E7,847428.0825743346,498732.6519734807,576970.4863736496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,331.22509002685547,6.96068908,4.68694856628333E7,4.320733453642773E7,3.7806588427342705E7,2606464.544367258,1364715.7711045414,1478019.3893285764,4211038.638219039,4791715.589770683,4484897.268194612,0,0,0,0,0,0,0,0,705885.6127089008,0,0,0,0,0,0,0,0,0,0,0,0,
74,333.2039337158203,4.858486283333333,5.8035900703029856E7,5.147443910947816E7,4.234724874394865E7,0,0,0,2670038.3636933863,3003496.6842683177,1938459.200406102,0,0,0,2366270.377387472,2063269.7446709478,2065940.821192893,0,0,0,2.2811970977103945E7,2.369859772114591E7,2.3453941149069943E7,0,0,0,0,0,0,0,0,0,
75,237.18509101867676,4.787038369999999,3.844180162574854E7,3.956276077864871E7,3.1287032940960906E7,5.399636659648691E7,2.1947681150293157E7,4.498096571921799E7,4.412998615453334E7,4.187758031860343E7,4.752225361378988E7,2939222.9292435255,2649401.3921481767,2736162.889329196,3892237.071008507,3160973.290625298,3760198.442602753,909298.3964466854,0,714311.2007222393,1848380.4726855718,1656020.4314986202,1811501.8966584625,0,0,0,0,0,0,0,0,0,
76,273.1021779378255,5.744435666666667,3.3285708374736346E7,3.0707266310973927E7,2.620102464475027E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,229.1224866594587,4.188437933333333,4.061605972103924E7,3.8500400215020545E7,3.2320170606206954E7,1.1156497325698283E7,1.0742477947525315E7,1.0982871544698773E7,1.924657279099578E7,1.6782215567391593E7,4.110399588648305E7,3.985226940966344E9,3.929556247946194E9,6.223561312721908E9,7.851576863335422E8,6.059365120589901E8,6.10915394928382E8,7.971206876994899E7,8.625122342273691E7,8.082239393130925E7,3.085789008738673E7,2.508284374043343E7,1.5562013380820628E7,0,0,0,0,0,0,0,0,0,
78,307.1540832519531,4.192059961904762,3.841977447890191E7,3.427727168906716E7,2.8981006562849943E7,2014014.8656385122,2326829.3265974484,2420441.642969994,1.0723285552838208E7,9602434.427671107,1.9775887086829476E7,1.8973158778610964E9,1.9507566937268357E9,1.9541769909673338E9,4.546486830050715E8,3.132683453035036E8,3.3379574977620107E8,3.969159616844849E7,4.6515251487769105E7,4.2720033122474074E7,1.5353298088874139E7,1.1746223405913748E7,9108531.595765201,0,0,0,0,0,0,0,0,0,
79,279.23216451009114,6.223804006666667,4.683080611994498E7,3.3484031376975413E7,3.437124261675491E7,1454373.661835221,773037.1461145448,1149165.3969485739,1.8590106186578855E7,1.842482953726428E7,1.9104527190839577E7,873555.2769715422,813171.0800832876,846673.8966643149,0,0,0,0,0,0,6865221.818479846,7276045.87003187,8466835.272459606,0,0,0,0,0,0,0,0,0,
80,205.1953150431315,6.7807805666666665,4.9704581906633556E7,3.566816918613564E7,3.077463842125936E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,247.13309945000543,4.967419372222222,3.265358037302521E7,2.9963014427123323E7,3.095858725271145E7,6562321.665770072,1.1047194560955962E7,8724653.410203725,6744165.7064600475,7945830.179964242,7943457.448020913,2.2550634365178794E7,2.422666386523047E7,2.0204796865137383E7,6095705.424421873,5294958.700128907,6592553.089725017,1120054.4745976622,1248944.9961642676,1317031.1886602638,0,0,0,0,0,0,0,0,0,0,0,0,
82,279.1956295437283,5.872783233333333,3.531164943610274E7,3.563527011059512E7,3.0168302130340844E7,1290547.9213442313,1028853.4340748785,1078294.4186928007,9167041.3321814,8638400.443294436,1.0109706393476792E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,307.15422784714474,3.933465295238095,4.6977027079061605E7,4.325031717444223E7,3.8573807140542336E7,1.94035563047496E7,2.10693882925155E7,1.605223543911761E7,1.305250434355592E7,1.2338628388871798E7,1.3242564441560274E7,3.7842137661843635E7,3.805307656962369E7,5.2155619192679435E7,1.2622938797156943E7,1.0067843612740327E7,1.3174163191282889E7,1923439.540837288,2150686.141677765,1719281.4751448191,2431048.296481657,2180822.433506809,1965515.2863665149,0,0,0,0,0,0,0,0,0,
84,392.2279853820801,4.3096986500000005,1.1006821916959855E8,9.327505939329778E7,7.875004639195152E7,0,0,0,0,252992.72108574578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,275.1639336480035,5.611767833333333,3.2187597338792603E7,2.8982723319880735E7,2.5635786323537443E7,3231401.795027823,3871913.741555173,3847912.0091813467,1250852.5647239485,1284761.01659248,1586317.3756102435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,197.13267771402994,5.33242625,3.6008073010476544E7,3.3869809564063445E7,3.0844408127644006E7,0,0,0,3223173.8573867637,3399908.563929749,2181648.138188045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,235.1694278717041,5.0747590625,5.916726510389146E7,4.857734593469401E7,3.811004983093881E7,1.9160567453784156E8,2.0219291995575982E8,1.3041180731639205E7,6.096465099535743E7,5.702539261264358E7,5.479931215031145E7,1677202.140420218,1517515.2326984345,1627547.5752452696,1582435.3872371283,1444632.738539767,1665996.7139028774,1356279.1944920844,1613114.2518143503,1527197.120984831,3904174.842323888,2389074.7271505,4400518.076624408,564708.9687851751,550993.4147977717,0,0,0,0,0,481995.624646019,0,
88,229.12257603236608,3.9466748666666667,4.8849440889192715E7,4.714817996569947E7,4.08038090577007E7,2.1180221584901884E7,2.284736182538658E7,2.7429369041469213E7,2.2328097836985685E7,2.011471624578707E7,2.4545984382479727E7,5.157481551287115E7,5.320149562483731E7,4.340663255142993E7,1.9610357260225765E7,1.6011021771641446E7,1.5027340940248616E7,3192054.106976904,2846370.38073633,2873764.688727888,1618492.84437433,1379058.4577790028,1333425.807896319,0,0,0,0,0,0,0,0,0,
89,291.19509073893227,4.7788327666666675,3.3498499870155983E7,4.390143058271789E7,3.446082604568951E7,1316390.4512152479,982464.8945479698,1003409.5656873751,8029623.817367291,9958967.22381138,5441830.967775644,1443286.1676079486,1482793.9500837524,1274554.9343867975,0,0,0,0,0,0,3.093794744768382E7,2.8500615247484412E7,1.884954367842039E7,0,0,0,0,0,0,0,0,0,
90,325.20108710394965,4.952256522222222,3.2296650285557136E7,2.820124517501308E7,2.488232437304842E7,0,0,0,7526323.790876597,5907539.278376163,6735820.299695835,0,0,0,0,0,0,0,0,0,6404275.8359113475,6280816.998096087,5621401.097754835,0,0,0,0,0,0,0,0,0,
91,360.2381966330788,3.8736126090909093,6.89596882261688E7,6.526640923000123E7,4.8407838480132714E7,0,0,0,1131507.279848413,1492143.3212740093,1494692.3252214831,0,0,0,598606.4996468207,656163.7581177872,0,0,0,0,1.8927703815203644E7,1.632662035527053E7,1.856105711397996E7,0,0,0,0,0,0,0,0,0,
92,358.2592027452257,6.6706836,3.1519621880200982E7,2.966518214022317E7,2.455339677970768E7,1316140.1852612467,1434418.4927400365,1370831.028541114,1047024.9356949837,1129752.8487658817,1164913.6615333916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,344.24350357055664,4.385191533333334,5.3491007038320534E7,3.846192007756694E7,3.049091598717658E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1061630396024896E7,1.1031481687695643E7,1.2011754117407203E7,0,0,0,0,0,0,0,0,0,
94,361.1623827616374,4.118705958333334,3.540059653685947E7,3.287380191842305E7,2.9794448621943653E7,844847.7010071152,0,0,1.065703114174053E7,9596115.075642744,1.0374434569285564E7,1126197.5189168055,862221.6368319698,733667.3711977275,723832.837590759,0,609170.4276732168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,217.15894353957404,5.410351976190477,5.0236074288762085E7,3.608874364339051E7,3.560705389160709E7,8355806.345289763,7122144.140880473,6047848.434630303,6389744.451847574,6606125.677572956,7358880.42477094,2450699.5970610194,2427367.915920261,3402455.63084271,1410034.6310429212,1080258.3877777716,1186863.399999036,1092359.1733136533,952913.3679989986,983159.1775836736,1785680.32351218,1639411.4989694043,2027001.260919843,0,0,0,0,0,0,0,0,0,
96,231.1382282802037,3.736752433333333,3.532316155789882E7,2.805702161531935E7,2.6144748021773692E7,869240.2590454724,1763867.3495273883,2716263.4069265206,2.4874405420481917E7,2.4172060748645984E7,2.6642590970543284E7,3027827.3584429785,2630333.281108218,2572140.3888268108,5270392.185648771,4693990.354124258,4436798.521120304,2389069.1673921593,2313015.0304886163,2087492.3290065432,2198230.315625662,1732730.6865786118,1891099.6505163824,0,0,0,0,0,0,0,0,0,
97,311.22197899451623,5.497621261538461,3.543999889478174E7,3.58949009251061E7,2.8956742342881188E7,490372.9503048843,0,0,1.855014405476293E7,1.5868035197042763E7,1.7844073354083344E7,1297839.2874105813,1371468.0611140302,1375958.5873533746,0,0,0,0,0,0,1796771.1580133387,1836249.4120935088,9030058.741050443,0,0,0,0,0,0,0,0,0,
98,266.17516899108887,3.1654831000000003,2.6797025046455324E7,2.4665059444011718E7,2.0242531811861068E7,524839.9731758295,0,0,0,541518.9920982781,0,0,0,0,0,0,0,3785562.3355011283,3243848.0175877297,3340410.19350787,0,0,0,0,0,0,0,0,0,0,0,0,
99,344.2439778645833,5.20095228,5.290485850695832E7,5.079748863311454E7,4.4937597812294796E7,569362.8103606658,805966.4378386925,481412.4723928727,8118007.981921833,1.4253957089591522E7,1.0687928864269E7,1756051.6428138146,1160903.8151598938,1711221.8992670206,0,0,0,0,0,0,4782165.605209584,4419722.433414099,4705025.195052863,0,0,0,0,0,0,0,0,0,
100,301.17806328667535,5.644468044444444,2.3526845610090975E7,2.322653946856984E7,2.2885648946667966E7,2130829.5332391155,2610668.0426709373,2197203.9050210584,642509.4743404179,798646.7341306673,899783.3345018658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,226.18029759724934,3.7907374933333333,3.1596063305007998E7,2.784491299033432E7,2.8952143450591013E7,2.971706608865552E7,3.1084837607998714E7,3.4340971441095725E7,2.731940304736223E7,2.706923960129839E7,2.701416609918295E7,3.280795471516736E7,3.369043097574484E7,3.230148688218958E7,2.153786829473215E7,2.3339668372178532E7,2.1443372347147368E7,2.632910340517254E7,2.7565376711247873E7,2.483281578099365E7,2.748581070117984E7,2.8408899070849128E7,2.919922821686853E7,2.2645392452136412E7,2.158743168237845E7,2.248259766692999E7,1.7746766131738655E7,1.7877522865124773E7,1.6773506738508549E7,1.678076075702513E7,1.840151302374908E7,1.6658390543763915E7,
102,259.168613688151,5.21321016,3.2781859636857793E7,3.5966651117490344E7,2.9823074003755305E7,4.176692410740287E7,4.2631043095973045E7,5.1419908252251595E7,6688738.562974688,5071114.760412377,5696814.878263138,1540386.2860149066,1546004.4535024157,1655342.174083494,0,0,0,0,0,0,1630883.002491249,1975262.4438645295,1891889.6002424303,0,0,0,0,0,0,0,0,0,
103,199.14829847547742,5.755564000000001,2.972462541000551E7,2.793799349436558E7,2.5153101225500174E7,1104015.6367232297,1182559.1791629468,1370436.361950266,1026400.4947703449,1035604.26476056,997334.0811492692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,392.2279968261719,4.6341494,2.767964292985797E7,4.37290574369929E7,3.56347395060405E7,0,0,0,0,616197.0073775644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,213.1275634765625,3.7596960058823528,2.6286193351298664E7,2.327959270955676E7,2.1512529774468824E7,451560.90419594775,311988.1467159731,0,1.0038635574828034E7,9299529.926216269,8690625.07731097,872716.0137789837,953597.1422483186,829670.8034304808,1788596.9890689442,1668116.987632403,2152870.800718353,708432.6035292905,866443.1275300294,744773.767218177,0,0,0,0,0,0,0,0,0,0,0,0,
106,228.1960304260254,7.82313604,1.9851136988938886E8,1.86674419575945E8,1.846566934461757E8,1.6245399667891797E8,1.5917770765794164E8,1.615842335766968E8,1.6514804507981306E8,1.6378945564237732E8,1.6341511709243298E8,1.5528799073970532E8,1.5729008497393522E8,1.5424162945300493E8,1.6308552792422464E8,1.6668555378242245E8,1.6418190902849466E8,2.0248663233609217E8,1.9657110450138006E8,1.9818435948053017E8,1.7216048228444228E8,1.718943890570078E8,1.6904584877934527E8,1.5425086008321914E8,1.5864321674431503E8,1.5388114173185837E8,1.7394598831739238E8,1.7464886184251484E8,1.679638293176092E8,1.605349701876608E8,1.5718374101588482E8,1.56085094516417E8,
107,221.19020080566406,5.742963233333334,3.589125707716021E7,2.3539263930854365E7,2.4778084635457575E7,5394068.19860279,5254337.51789072,6927251.952653826,2177700.5418173606,2192361.704056692,2567741.7965122955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,279.2320200602214,7.6005591,2.362940496969601E7,2.1684408913997207E7,1.6736091682365363E7,602728.8249923902,714159.6720583731,781788.5290369454,0,0,0,0,0,0,0,0,0,0,0,0,1525507.1473903453,780967.2039365644,1511549.3720235801,0,0,0,0,0,0,0,0,0,
109,275.20081481933596,6.517140469999999,2.37110681304078E7,2.141500815684627E7,1.9602483703311644E7,600323.6356894242,0,0,1740599.9520178558,1437618.7653497371,1423711.0076539025,0,0,0,0,0,0,0,0,0,668358.3958489913,733887.1682934688,593708.5501919353,0,0,0,0,0,0,0,0,0,
110,254.21133880615236,5.57683548,2.9086829900813296E7,2.6667256545907922E7,2.2622303702871554E7,1587198.86836041,1337474.4178941245,1367828.5761746063,1799775.7450037673,1887658.4590604298,2031876.2224099063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893934.8323816648,0,0,0,0,0,0,
111,231.13826134091332,3.9276142190476198,6.783723364029923E7,3.8169397533608995E7,3.381681252700833E7,1769099.829005227,4651065.985092562,6041011.111480075,6.998073100695069E7,6.7013453761244304E7,7.186643346444365E7,7817436.968051443,7407403.244615063,6721241.181251901,9293332.816493524,8663556.176143074,8515839.897796832,3491990.8969728323,3365992.1248276415,3182259.0756832454,3825413.6001335694,3361720.4002407193,3601453.855738357,0,0,0,0,0,0,0,0,0,
112,253.21611785888672,5.345571166666667,2.7157149260527458E7,2.361226610524358E7,2.4500440560964912E7,3640075.7062843684,4172736.8199741426,5021948.335844369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,158.96155700683593,1.1859290366666668,2.9039984493240225E8,2.898096838633328E8,2.9046293958663136E8,2.968293428204503E8,3.0661200002389914E8,3.051612448324884E8,3.1037427059548396E8,3.1026670416990954E8,3.095621047648312E8,3.1749316252377665E8,3.1541385878259116E8,3.2452808279262507E8,3.220541802054652E8,3.132686256719438E8,3.113831759683054E8,3.0764758739614075E8,3.1143634985847265E8,3.2289058901018053E8,3.0573650341077983E8,3.0365478003831446E8,3.0238907020237434E8,2.4965381939353946E8,2.732767734162055E8,2.8023656799787766E8,1.958729059138367E8,2.1967505052086636E8,2.3745990980648437E8,2.504378640793009E8,2.566907475819741E8,2.735930019194702E8,
114,363.21448771158856,5.71973845,3.0053726514336076E7,2.6126615122571085E7,2.448170037671626E7,0,0,0,6664104.097959229,5754808.927787238,6498163.433207361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,249.1487838745117,3.1274557850000004,2.4862315760781825E7,2.5490082580767717E7,2.125295725200151E7,1592050.071307007,1369543.257232981,0,5086376.180591294,5813648.485184531,5972311.113323723,2053190.1592615307,1758642.6222969932,1638408.7298760244,6121765.170130692,1.2524786722900394E7,1.3956988300377656E7,1.832159457118554E7,1.6780606742273994E7,2.4770389897224206E7,1.0531068608648531E7,1.0269127392778596E7,1.0695628536055692E7,0,0,0,0,0,0,0,0,0,
116,211.08670552571616,4.233143233333333,2.5879949649214573E7,2.337361421579723E7,2.040592335141575E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,295.2269859313965,6.490271785000002,2.839141088377404E7,2.700071717815782E7,2.34211851383904E7,9122804.663866634,8859807.552610079,1.0306169682224719E7,8.995284899430214E7,8.925795102570629E7,9.766272252058226E7,2040553.5398508967,1602522.647206824,1111265.5936356387,1250713.1199454404,1641144.8849895943,760748.5960835973,0,738302.0493284777,690099.8609734665,9365734.033576451,9500933.145782651,9411010.754077336,0,0,0,0,0,0,0,0,0,
118,195.1381098429362,5.965079933333333,3.362686239081302E7,3.1298455066887464E7,2.6010894521707706E7,0,0,0,1.831066577352037E7,1.717002158046984E7,1.828158496814769E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,291.1951260036892,4.597386433333332,3.673592046081031E7,3.3466228594862964E7,3.0932547315081634E7,0,0,0,5407278.245901708,2562131.9085752824,3061092.625951848,0,0,0,0,0,0,0,0,0,1.9255484487924114E7,1.6249464217368506E7,1.663699770227012E7,0,0,0,0,0,0,0,0,0,
120,335.1255686442057,6.5588340533333325,2.6506365972843938E7,3.6732444579564504E7,3.470634132622639E7,1.5124795313234206E7,1.6926130165688924E7,1.820194636007E7,1.0603906989862692E7,2.2373655313896965E7,1.6956196724731833E7,1.5904183882049503E7,1.4951651840477364E7,1.3310445346030552E7,1.9279707567428507E7,2.714302752235324E7,1.1998437736794297E7,7239089.056713351,9343156.890009703,1.0244496902901383E7,9154290.234340185,9402867.156469977,8637204.56706086,1.6809577121376988E7,2.4162122218903583E7,2.2061692694099955E7,1.2366451474923132E7,1.379541197032593E7,1.4207670832727335E7,1.221412407822711E7,1.5441253343800988E7,1.4751755272017466E7,
121,299.16210683186847,5.776057949999999,2.8778929354081158E7,2.7889595758509986E7,2.7822138264626455E7,1091918.15973772,830283.3543242684,735926.8597111406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,315.1939042035271,5.975364470588237,3.703864146898311E7,3.78989298318594E7,3.2469809200385932E7,1826600.2774808072,1844612.4944489491,1787970.0917921865,7.74276059162634E7,7.233848779254115E7,7.50080404263212E7,1234348.2667912687,1044789.6468550527,892383.2559678908,916215.454253019,1183195.574597274,0,0,0,0,4497292.896375795,4770728.462524909,9016778.417141432,0,0,0,0,0,0,0,0,0,
123,229.12250773111978,4.910926885714286,2.3302446096108627E7,2.005436131199085E7,2.07876433262307E7,2611009.516835817,2608117.07269491,3420888.616543559,8.600972660717689E7,8.5335286179592E7,9.039955171874978E7,2.7299215493587527E7,2.952200830774668E7,2.7301918579061296E7,8300923.1870921,6958801.034691917,6799562.139374624,1875560.5151055513,1936396.61137355,2118862.0910345605,851458.6321635948,744150.3288094691,521382.9951497396,0,0,0,0,0,0,0,0,0,
124,201.16385989718967,5.880628611111111,4.411648347309381E7,3.705482754557613E7,3.558163329502313E7,2559695.693644589,2360035.987289624,2461377.5632777736,5216308.267070961,4921853.735584262,5927323.781280359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,250.17779117160373,4.3294771259259255,4.175194803392014E7,4.410679090473928E7,4.1400260952544525E7,3.817441502912092E7,4.230297698855214E7,3.963519545290851E7,1.927495131475795E7,2.5406229795926645E7,2.3025710001621827E7,0,0,0,5009504.878399897,5700927.075329308,7363181.326485341,1.8417071566847276E7,1.864611816032063E7,1.9521163635332964E7,1.5557424729005028E7,1.761069933278952E7,1.7286040501548745E7,2.8108021180163372E7,3.0382483296946492E7,3.136540034361291E7,2.868163386818851E7,3.0445836203061756E7,3.0671214404562056E7,2.986692356790445E7,3.1743132371918228E7,3.1323582541647863E7,
